mol_idx,top_score,uq,error,pred_template_orig_freq,tier
482,0.14132391,0.8586761,1,1,1) very rare (1-5)
483,0.047350597,0.9526494,1,3,1) very rare (1-5)
484,0.024367511,0.9756325,1,4,1) very rare (1-5)
485,0.09734545,0.9026545,1,5,1) very rare (1-5)
486,0.3351848,0.6648152,1,2,1) very rare (1-5)
487,0.052514613,0.9474854,1,1,1) very rare (1-5)
488,0.080622345,0.9193777,1,5,1) very rare (1-5)
489,0.08424617,0.91575384,1,2,1) very rare (1-5)
490,0.020930845,0.9790692,1,3,1) very rare (1-5)
491,0.8594705,0.14052951,1,5,1) very rare (1-5)
492,0.23169048,0.76830953,1,4,1) very rare (1-5)
493,0.017501002,0.982499,1,1,1) very rare (1-5)
494,0.79377586,0.20622414,1,1,1) very rare (1-5)
495,0.8602023,0.13979769,0,4,1) very rare (1-5)
496,0.5508341,0.44916588,1,3,1) very rare (1-5)
497,0.4143485,0.5856515,1,1,1) very rare (1-5)
498,0.079290144,0.92070985,1,3,1) very rare (1-5)
499,0.045237016,0.954763,1,1,1) very rare (1-5)
500,0.07573041,0.92426956,1,1,1) very rare (1-5)
501,0.75433064,0.24566936,0,1,1) very rare (1-5)
502,0.5119034,0.4880966,1,2,1) very rare (1-5)
503,0.27015796,0.72984207,1,5,1) very rare (1-5)
504,0.14533453,0.85466546,1,1,1) very rare (1-5)
505,0.8352189,0.1647811,1,5,1) very rare (1-5)
506,0.044839058,0.9551609,1,1,1) very rare (1-5)
507,0.17101309,0.8289869,1,5,1) very rare (1-5)
508,0.052256826,0.9477432,1,1,1) very rare (1-5)
509,0.22016507,0.7798349,1,1,1) very rare (1-5)
510,0.016748384,0.98325163,1,1,1) very rare (1-5)
511,0.19269884,0.80730116,1,5,1) very rare (1-5)
512,0.083483346,0.91651666,1,1,1) very rare (1-5)
513,0.4436599,0.5563401,1,1,1) very rare (1-5)
514,0.18452354,0.8154765,1,1,1) very rare (1-5)
515,0.045085676,0.95491433,1,2,1) very rare (1-5)
516,0.45192653,0.5480735,0,5,1) very rare (1-5)
517,0.10113515,0.89886487,1,1,1) very rare (1-5)
518,0.023633858,0.97636616,1,1,1) very rare (1-5)
519,0.10230016,0.89769983,1,1,1) very rare (1-5)
520,0.4083179,0.5916821,1,4,1) very rare (1-5)
521,0.038948726,0.9610513,1,1,1) very rare (1-5)
522,0.46943656,0.5305635,1,3,1) very rare (1-5)
523,0.05750821,0.94249177,1,1,1) very rare (1-5)
524,0.11178099,0.888219,1,2,1) very rare (1-5)
525,0.013038569,0.9869614,1,3,1) very rare (1-5)
526,0.9432115,0.056788504,1,5,1) very rare (1-5)
527,0.11820042,0.8817996,1,1,1) very rare (1-5)
528,0.13150801,0.868492,1,1,1) very rare (1-5)
529,0.04583336,0.95416665,1,2,1) very rare (1-5)
530,0.042671535,0.95732844,1,1,1) very rare (1-5)
531,0.43479982,0.5652002,1,1,1) very rare (1-5)
532,0.24400744,0.75599253,1,3,1) very rare (1-5)
533,0.12083861,0.87916136,1,1,1) very rare (1-5)
534,0.011460064,0.98853993,1,1,1) very rare (1-5)
535,0.10707625,0.8929238,1,1,1) very rare (1-5)
536,0.1648417,0.8351583,1,3,1) very rare (1-5)
537,0.053304866,0.94669515,1,1,1) very rare (1-5)
538,0.62709004,0.37290996,1,1,1) very rare (1-5)
539,0.62581605,0.37418395,1,2,1) very rare (1-5)
540,0.01245692,0.9875431,1,2,1) very rare (1-5)
541,0.090612985,0.909387,1,3,1) very rare (1-5)
542,0.58850473,0.41149527,1,2,1) very rare (1-5)
543,0.060040955,0.93995905,1,5,1) very rare (1-5)
544,0.41572553,0.5842745,1,4,1) very rare (1-5)
545,0.091390595,0.9086094,1,4,1) very rare (1-5)
546,0.05133688,0.9486631,1,5,1) very rare (1-5)
547,0.73516625,0.26483375,1,2,1) very rare (1-5)
548,0.03488838,0.9651116,1,2,1) very rare (1-5)
549,0.24548602,0.754514,1,5,1) very rare (1-5)
550,0.62521946,0.37478054,1,5,1) very rare (1-5)
551,0.012398059,0.98760194,1,2,1) very rare (1-5)
552,0.74367857,0.25632143,0,2,1) very rare (1-5)
553,0.056778878,0.9432211,1,4,1) very rare (1-5)
554,0.021644093,0.9783559,1,1,1) very rare (1-5)
555,0.5864297,0.41357028,0,1,1) very rare (1-5)
556,0.41223887,0.58776116,0,3,1) very rare (1-5)
557,0.11272996,0.88727003,1,2,1) very rare (1-5)
558,0.323723,0.67627704,1,1,1) very rare (1-5)
559,0.11740802,0.88259196,1,2,1) very rare (1-5)
560,0.3982346,0.6017654,1,2,1) very rare (1-5)
561,0.062550195,0.9374498,1,4,1) very rare (1-5)
562,0.7619658,0.23803419,1,1,1) very rare (1-5)
563,0.17155553,0.8284445,1,2,1) very rare (1-5)
564,0.04403937,0.95596063,1,2,1) very rare (1-5)
565,0.1295288,0.8704712,1,2,1) very rare (1-5)
566,0.8435334,0.1564666,1,5,1) very rare (1-5)
567,0.58892053,0.41107947,1,2,1) very rare (1-5)
568,0.50078166,0.49921834,1,5,1) very rare (1-5)
569,0.06152007,0.9384799,1,1,1) very rare (1-5)
570,0.6878337,0.31216627,1,1,1) very rare (1-5)
571,0.3997147,0.6002853,1,1,1) very rare (1-5)
572,0.3734898,0.6265102,1,5,1) very rare (1-5)
573,0.50217867,0.49782133,1,4,1) very rare (1-5)
574,0.2525651,0.7474349,1,2,1) very rare (1-5)
575,0.63626885,0.36373115,1,1,1) very rare (1-5)
576,0.16517703,0.83482295,1,4,1) very rare (1-5)
577,0.119880155,0.88011986,1,4,1) very rare (1-5)
578,0.14220837,0.85779166,1,5,1) very rare (1-5)
579,0.23726942,0.7627306,1,2,1) very rare (1-5)
580,0.06448009,0.93551993,1,3,1) very rare (1-5)
581,0.012785009,0.987215,1,4,1) very rare (1-5)
582,0.20205836,0.7979416,1,4,1) very rare (1-5)
583,0.15985586,0.84014416,1,2,1) very rare (1-5)
584,0.09791816,0.90208185,1,2,1) very rare (1-5)
585,0.8822261,0.11777389,1,3,1) very rare (1-5)
586,0.120692156,0.87930787,1,3,1) very rare (1-5)
587,0.69713163,0.30286837,1,1,1) very rare (1-5)
588,0.10790824,0.89209175,1,1,1) very rare (1-5)
589,0.3175141,0.68248594,1,5,1) very rare (1-5)
590,0.09836516,0.9016348,1,3,1) very rare (1-5)
591,0.16439368,0.83560634,1,3,1) very rare (1-5)
592,0.22466215,0.7753378,1,4,1) very rare (1-5)
593,0.19204427,0.80795574,1,1,1) very rare (1-5)
594,0.049381576,0.95061845,1,1,1) very rare (1-5)
595,0.04011156,0.95988846,1,3,1) very rare (1-5)
596,0.8599232,0.14007682,1,1,1) very rare (1-5)
597,0.1262873,0.8737127,1,2,1) very rare (1-5)
598,0.95611393,0.043886065,1,1,1) very rare (1-5)
599,0.29542205,0.7045779,1,3,1) very rare (1-5)
600,0.9577691,0.042230904,0,2,1) very rare (1-5)
601,0.15414013,0.8458599,1,2,1) very rare (1-5)
602,0.15972011,0.8402799,1,1,1) very rare (1-5)
603,0.059895903,0.9401041,1,2,1) very rare (1-5)
604,0.06676753,0.9332325,1,3,1) very rare (1-5)
605,0.19989486,0.80010515,1,1,1) very rare (1-5)
606,0.022233387,0.97776663,1,1,1) very rare (1-5)
607,0.024753192,0.9752468,1,1,1) very rare (1-5)
608,0.54135525,0.45864475,1,1,1) very rare (1-5)
609,0.058899447,0.94110054,1,1,1) very rare (1-5)
610,0.81487584,0.18512416,1,4,1) very rare (1-5)
611,0.04954663,0.9504534,1,5,1) very rare (1-5)
612,0.8763209,0.1236791,1,4,1) very rare (1-5)
613,0.078524694,0.9214753,1,1,1) very rare (1-5)
614,0.096845075,0.9031549,1,2,1) very rare (1-5)
615,0.11054261,0.8894574,1,5,1) very rare (1-5)
616,0.24540716,0.75459284,1,5,1) very rare (1-5)
617,0.3985548,0.6014452,1,5,1) very rare (1-5)
618,0.48287252,0.5171275,1,5,1) very rare (1-5)
619,0.48462585,0.5153742,1,3,1) very rare (1-5)
620,0.78226095,0.21773905,0,3,1) very rare (1-5)
621,0.073681325,0.92631865,1,1,1) very rare (1-5)
622,0.3650066,0.63499343,1,1,1) very rare (1-5)
623,0.020337744,0.97966224,1,1,1) very rare (1-5)
624,0.16123146,0.83876854,1,3,1) very rare (1-5)
625,0.03841358,0.9615864,1,1,1) very rare (1-5)
626,0.07506614,0.92493385,1,1,1) very rare (1-5)
627,0.025989575,0.9740104,1,1,1) very rare (1-5)
628,0.93213993,0.06786007,1,4,1) very rare (1-5)
629,0.17090155,0.82909846,1,5,1) very rare (1-5)
630,0.03934607,0.9606539,1,1,1) very rare (1-5)
631,0.03135539,0.9686446,1,3,1) very rare (1-5)
632,0.73958147,0.26041853,1,5,1) very rare (1-5)
633,0.22108948,0.7789105,1,1,1) very rare (1-5)
634,0.053349696,0.9466503,1,4,1) very rare (1-5)
635,0.015621333,0.9843787,1,1,1) very rare (1-5)
636,0.16822839,0.8317716,1,4,1) very rare (1-5)
637,0.6779716,0.3220284,1,3,1) very rare (1-5)
638,0.12297646,0.8770235,1,3,1) very rare (1-5)
639,0.027260624,0.9727394,1,2,1) very rare (1-5)
640,0.048865918,0.9511341,1,3,1) very rare (1-5)
641,0.05690317,0.9430968,1,1,1) very rare (1-5)
642,0.07429661,0.9257034,1,2,1) very rare (1-5)
643,0.07358942,0.92641056,1,5,1) very rare (1-5)
644,0.3853143,0.6146857,1,2,1) very rare (1-5)
645,0.08501442,0.9149856,1,4,1) very rare (1-5)
646,0.020600872,0.97939914,1,5,1) very rare (1-5)
647,0.1719478,0.82805216,1,1,1) very rare (1-5)
648,0.42308566,0.5769143,1,5,1) very rare (1-5)
649,0.50673455,0.49326545,0,1,1) very rare (1-5)
650,0.072360605,0.92763937,1,1,1) very rare (1-5)
651,0.90936685,0.090633154,1,1,1) very rare (1-5)
652,0.11796407,0.8820359,1,5,1) very rare (1-5)
653,0.44217616,0.55782384,1,3,1) very rare (1-5)
654,0.97034544,0.029654562,1,1,1) very rare (1-5)
655,0.0145947775,0.9854052,1,1,1) very rare (1-5)
656,0.1628637,0.83713627,1,1,1) very rare (1-5)
657,0.03299706,0.9670029,1,4,1) very rare (1-5)
658,0.45627174,0.54372823,1,2,1) very rare (1-5)
659,0.1910678,0.8089322,1,2,1) very rare (1-5)
660,0.7359846,0.26401538,1,3,1) very rare (1-5)
661,0.6768341,0.3231659,1,2,1) very rare (1-5)
662,0.072197415,0.92780256,1,1,1) very rare (1-5)
663,0.49955443,0.5004456,1,5,1) very rare (1-5)
664,0.0406668,0.9593332,1,1,1) very rare (1-5)
665,0.33377492,0.6662251,1,1,1) very rare (1-5)
666,0.015547824,0.9844522,1,1,1) very rare (1-5)
667,0.6215928,0.37840718,1,2,1) very rare (1-5)
668,0.21272919,0.7872708,1,4,1) very rare (1-5)
669,0.10668013,0.89331985,1,2,1) very rare (1-5)
670,0.31211054,0.68788946,1,1,1) very rare (1-5)
671,0.34738767,0.6526123,1,2,1) very rare (1-5)
672,0.6875404,0.3124596,1,4,1) very rare (1-5)
673,0.0747138,0.9252862,1,1,1) very rare (1-5)
674,0.13181512,0.86818486,1,5,1) very rare (1-5)
675,0.75685877,0.24314123,1,1,1) very rare (1-5)
676,0.027165595,0.9728344,1,1,1) very rare (1-5)
677,0.1192104,0.8807896,1,2,1) very rare (1-5)
678,0.029524218,0.9704758,1,4,1) very rare (1-5)
679,0.7689039,0.23109609,0,2,1) very rare (1-5)
680,0.08864645,0.9113535,1,2,1) very rare (1-5)
681,0.78440535,0.21559465,0,2,1) very rare (1-5)
682,0.07818754,0.9218125,1,1,1) very rare (1-5)
683,0.116438285,0.88356173,1,1,1) very rare (1-5)
684,0.015521599,0.9844784,1,1,1) very rare (1-5)
685,0.03293435,0.96706563,1,3,1) very rare (1-5)
686,0.032926857,0.96707314,1,2,1) very rare (1-5)
687,0.5985309,0.4014691,1,1,1) very rare (1-5)
688,0.015950566,0.98404944,1,2,1) very rare (1-5)
689,0.36803442,0.6319656,1,2,1) very rare (1-5)
690,0.2993179,0.7006821,1,1,1) very rare (1-5)
691,0.2876741,0.71232593,1,2,1) very rare (1-5)
692,0.29886293,0.70113707,1,4,1) very rare (1-5)
693,0.28413787,0.71586215,1,3,1) very rare (1-5)
694,0.11358032,0.88641965,1,5,1) very rare (1-5)
695,0.0320084,0.9679916,1,1,1) very rare (1-5)
696,0.044289168,0.9557108,1,2,1) very rare (1-5)
697,0.92487806,0.07512194,1,5,1) very rare (1-5)
698,0.3449877,0.6550123,1,5,1) very rare (1-5)
699,0.5371014,0.4628986,1,3,1) very rare (1-5)
700,0.7908424,0.20915759,1,3,1) very rare (1-5)
701,0.3925029,0.6074971,1,4,1) very rare (1-5)
702,0.692225,0.30777502,0,2,1) very rare (1-5)
703,0.09646019,0.9035398,1,5,1) very rare (1-5)
704,0.09046791,0.90953207,1,1,1) very rare (1-5)
705,0.24969487,0.7503051,1,1,1) very rare (1-5)
706,0.10923931,0.89076066,1,1,1) very rare (1-5)
707,0.38252494,0.61747503,1,3,1) very rare (1-5)
708,0.06808648,0.9319135,1,1,1) very rare (1-5)
709,0.019353587,0.98064643,1,1,1) very rare (1-5)
710,0.08896181,0.91103816,1,1,1) very rare (1-5)
711,0.6372994,0.36270058,1,1,1) very rare (1-5)
712,0.1359289,0.86407113,1,1,1) very rare (1-5)
713,0.4192458,0.58075416,1,3,1) very rare (1-5)
714,0.40824217,0.59175783,1,3,1) very rare (1-5)
715,0.18250977,0.8174902,1,3,1) very rare (1-5)
716,0.021091893,0.9789081,1,1,1) very rare (1-5)
717,0.089226924,0.9107731,1,1,1) very rare (1-5)
718,0.07740249,0.9225975,1,3,1) very rare (1-5)
719,0.4834856,0.5165144,1,1,1) very rare (1-5)
720,0.11345542,0.8865446,1,1,1) very rare (1-5)
721,0.16132198,0.838678,1,2,1) very rare (1-5)
722,0.06498458,0.93501544,1,5,1) very rare (1-5)
723,0.061097573,0.93890244,1,1,1) very rare (1-5)
724,0.06608591,0.93391407,1,1,1) very rare (1-5)
725,0.02476225,0.9752377,1,1,1) very rare (1-5)
726,0.1433975,0.8566025,1,2,1) very rare (1-5)
727,0.7279312,0.2720688,1,5,1) very rare (1-5)
728,0.07562122,0.92437875,1,3,1) very rare (1-5)
729,0.38510853,0.61489147,1,2,1) very rare (1-5)
730,0.066546485,0.9334535,1,1,1) very rare (1-5)
731,0.8616281,0.13837188,1,2,1) very rare (1-5)
732,0.42123514,0.57876486,1,1,1) very rare (1-5)
733,0.1926527,0.8073473,1,1,1) very rare (1-5)
734,0.014021047,0.98597896,1,1,1) very rare (1-5)
735,0.109630555,0.8903694,1,1,1) very rare (1-5)
736,0.9520871,0.047912896,1,2,1) very rare (1-5)
737,0.03464141,0.9653586,1,1,1) very rare (1-5)
738,0.94627345,0.053726554,1,4,1) very rare (1-5)
739,0.9242714,0.075728595,1,1,1) very rare (1-5)
740,0.32552037,0.6744796,0,1,1) very rare (1-5)
741,0.022573661,0.97742635,1,1,1) very rare (1-5)
742,0.3586296,0.6413704,1,2,1) very rare (1-5)
743,0.85234916,0.14765084,1,1,1) very rare (1-5)
744,0.66103137,0.33896863,0,5,1) very rare (1-5)
745,0.24679305,0.75320697,1,3,1) very rare (1-5)
746,0.17728935,0.82271063,1,4,1) very rare (1-5)
747,0.073286794,0.9267132,1,2,1) very rare (1-5)
748,0.09016769,0.9098323,1,2,1) very rare (1-5)
749,0.714799,0.285201,1,2,1) very rare (1-5)
750,0.5683786,0.43162137,1,1,1) very rare (1-5)
751,0.12877172,0.8712283,1,1,1) very rare (1-5)
752,0.44864395,0.5513561,1,2,1) very rare (1-5)
753,0.33651137,0.6634886,1,3,1) very rare (1-5)
754,0.05104713,0.94895285,1,1,1) very rare (1-5)
755,0.13156064,0.8684394,1,1,1) very rare (1-5)
756,0.31637326,0.6836268,1,5,1) very rare (1-5)
757,0.5399492,0.46005082,1,3,1) very rare (1-5)
758,0.17764601,0.82235396,1,5,1) very rare (1-5)
759,0.12268811,0.8773119,1,3,1) very rare (1-5)
760,0.8410187,0.15898132,1,3,1) very rare (1-5)
761,0.09335481,0.9066452,1,2,1) very rare (1-5)
762,0.14523046,0.8547695,1,1,1) very rare (1-5)
763,0.05437278,0.9456272,1,1,1) very rare (1-5)
764,0.71297264,0.28702736,1,2,1) very rare (1-5)
765,0.1020997,0.8979003,1,1,1) very rare (1-5)
766,0.23521444,0.7647855,1,2,1) very rare (1-5)
767,0.88573784,0.11426216,1,2,1) very rare (1-5)
768,0.07034862,0.9296514,1,1,1) very rare (1-5)
769,0.07338144,0.9266186,1,2,1) very rare (1-5)
770,0.20550737,0.7944926,1,3,1) very rare (1-5)
771,0.018259956,0.98174006,1,1,1) very rare (1-5)
772,0.118727595,0.88127244,1,1,1) very rare (1-5)
773,0.09953681,0.9004632,1,1,1) very rare (1-5)
774,0.036953464,0.96304655,1,1,1) very rare (1-5)
775,0.4799333,0.52006674,1,4,1) very rare (1-5)
776,0.2986835,0.7013165,1,1,1) very rare (1-5)
777,0.089320205,0.9106798,1,2,1) very rare (1-5)
778,0.066084,0.933916,1,1,1) very rare (1-5)
779,0.034931906,0.9650681,1,2,1) very rare (1-5)
780,0.4685819,0.5314181,1,4,1) very rare (1-5)
781,0.4323034,0.5676966,1,1,1) very rare (1-5)
782,0.2801958,0.71980417,1,1,1) very rare (1-5)
783,0.86477804,0.13522196,0,2,1) very rare (1-5)
784,0.76946294,0.23053706,1,5,1) very rare (1-5)
785,0.029322661,0.9706773,1,2,1) very rare (1-5)
786,0.015956534,0.9840435,1,5,1) very rare (1-5)
787,0.32567382,0.6743262,0,1,1) very rare (1-5)
788,0.04989902,0.95010096,1,5,1) very rare (1-5)
789,0.05592192,0.9440781,1,1,1) very rare (1-5)
790,0.3368041,0.6631959,1,5,1) very rare (1-5)
791,0.54983425,0.45016575,1,3,1) very rare (1-5)
792,0.5172873,0.4827127,1,1,1) very rare (1-5)
793,0.21545328,0.78454673,1,2,1) very rare (1-5)
794,0.042220216,0.95777977,1,2,1) very rare (1-5)
795,0.019380635,0.9806194,1,1,1) very rare (1-5)
796,0.22255573,0.77744424,1,5,1) very rare (1-5)
797,0.12228232,0.8777177,1,3,1) very rare (1-5)
798,0.023677573,0.9763224,1,1,1) very rare (1-5)
799,0.04862012,0.9513799,1,1,1) very rare (1-5)
800,0.017826132,0.98217386,1,4,1) very rare (1-5)
801,0.33301392,0.6669861,1,1,1) very rare (1-5)
802,0.76153356,0.23846644,0,1,1) very rare (1-5)
803,0.050213877,0.9497861,1,2,1) very rare (1-5)
804,0.25493965,0.7450603,1,2,1) very rare (1-5)
805,0.20097016,0.7990298,1,1,1) very rare (1-5)
806,0.024363916,0.97563607,1,2,1) very rare (1-5)
807,0.07619511,0.9238049,1,3,1) very rare (1-5)
808,0.29565337,0.70434666,1,1,1) very rare (1-5)
809,0.12728699,0.872713,1,3,1) very rare (1-5)
810,0.3455098,0.65449023,1,2,1) very rare (1-5)
811,0.43690917,0.5630908,1,2,1) very rare (1-5)
812,0.074244514,0.9257555,1,1,1) very rare (1-5)
813,0.644569,0.35543102,1,1,1) very rare (1-5)
814,0.10401474,0.89598525,1,1,1) very rare (1-5)
815,0.87414235,0.12585765,1,1,1) very rare (1-5)
816,0.4639903,0.53600967,1,1,1) very rare (1-5)
817,0.44227964,0.55772036,1,2,1) very rare (1-5)
818,0.033603456,0.9663966,1,1,1) very rare (1-5)
819,0.17507808,0.8249219,1,1,1) very rare (1-5)
820,0.07993626,0.92006373,1,4,1) very rare (1-5)
821,0.014480569,0.9855194,1,1,1) very rare (1-5)
822,0.0730698,0.9269302,1,3,1) very rare (1-5)
823,0.07899693,0.9210031,1,2,1) very rare (1-5)
824,0.03764989,0.96235013,1,1,1) very rare (1-5)
825,0.16224097,0.837759,1,5,1) very rare (1-5)
826,0.029869685,0.9701303,1,1,1) very rare (1-5)
827,0.116323106,0.8836769,1,1,1) very rare (1-5)
828,0.070818126,0.9291819,1,2,1) very rare (1-5)
829,0.42428464,0.57571536,1,5,1) very rare (1-5)
830,0.24448073,0.7555193,0,2,1) very rare (1-5)
831,0.5655023,0.4344977,1,2,1) very rare (1-5)
832,0.17575595,0.824244,1,1,1) very rare (1-5)
833,0.21869239,0.7813076,1,2,1) very rare (1-5)
834,0.086215734,0.91378427,1,1,1) very rare (1-5)
835,0.06143571,0.9385643,1,4,1) very rare (1-5)
836,0.043207705,0.9567923,1,1,1) very rare (1-5)
837,0.06203721,0.9379628,1,1,1) very rare (1-5)
838,0.039208464,0.9607915,1,4,1) very rare (1-5)
839,0.35587916,0.6441208,1,1,1) very rare (1-5)
840,0.07995103,0.92004895,1,1,1) very rare (1-5)
841,0.06491444,0.93508554,1,5,1) very rare (1-5)
842,0.043433458,0.9565666,1,1,1) very rare (1-5)
843,0.047845524,0.95215446,1,2,1) very rare (1-5)
844,0.027315129,0.97268486,1,3,1) very rare (1-5)
845,0.2362282,0.7637718,1,3,1) very rare (1-5)
846,0.34411177,0.6558882,1,1,1) very rare (1-5)
847,0.21557142,0.7844286,1,4,1) very rare (1-5)
848,0.57220834,0.42779166,1,1,1) very rare (1-5)
849,0.027035475,0.9729645,1,5,1) very rare (1-5)
850,0.08678382,0.9132162,1,5,1) very rare (1-5)
851,0.024107242,0.9758928,1,3,1) very rare (1-5)
852,0.0140823,0.9859177,1,1,1) very rare (1-5)
853,0.21594425,0.78405577,1,1,1) very rare (1-5)
854,0.09304642,0.9069536,1,1,1) very rare (1-5)
855,0.016710138,0.98328984,1,2,1) very rare (1-5)
856,0.4308301,0.5691699,1,1,1) very rare (1-5)
857,0.085297264,0.9147027,1,1,1) very rare (1-5)
858,0.23937228,0.76062775,1,2,1) very rare (1-5)
859,0.27560714,0.7243929,1,2,1) very rare (1-5)
860,0.091119036,0.90888095,1,4,1) very rare (1-5)
861,0.11705969,0.8829403,1,4,1) very rare (1-5)
862,0.17118429,0.8288157,1,2,1) very rare (1-5)
863,0.024778346,0.97522163,1,5,1) very rare (1-5)
864,0.08278085,0.91721916,1,1,1) very rare (1-5)
865,0.089175634,0.91082436,1,2,1) very rare (1-5)
866,0.9872048,0.01279521,1,2,1) very rare (1-5)
867,0.0735521,0.92644787,1,2,1) very rare (1-5)
868,0.043187633,0.9568124,1,1,1) very rare (1-5)
869,0.03676612,0.9632339,1,2,1) very rare (1-5)
870,0.028120702,0.9718793,1,2,1) very rare (1-5)
871,0.12558685,0.87441313,1,1,1) very rare (1-5)
872,0.26141262,0.7385874,1,5,1) very rare (1-5)
873,0.035211567,0.96478844,1,1,1) very rare (1-5)
874,0.61584365,0.38415635,1,3,1) very rare (1-5)
875,0.32139763,0.67860234,1,1,1) very rare (1-5)
876,0.31938154,0.68061846,1,2,1) very rare (1-5)
877,0.11915987,0.8808401,1,2,1) very rare (1-5)
878,0.30734184,0.6926582,1,1,1) very rare (1-5)
879,0.3295886,0.6704114,1,1,1) very rare (1-5)
880,0.018964248,0.98103577,1,2,1) very rare (1-5)
881,0.4368595,0.5631405,1,1,1) very rare (1-5)
882,0.10511103,0.894889,1,3,1) very rare (1-5)
883,0.13359952,0.8664005,1,4,1) very rare (1-5)
884,0.20912611,0.7908739,1,2,1) very rare (1-5)
885,0.053481728,0.9465183,1,1,1) very rare (1-5)
886,0.022283288,0.9777167,1,2,1) very rare (1-5)
887,0.01257938,0.9874206,1,2,1) very rare (1-5)
888,0.29816937,0.7018306,1,1,1) very rare (1-5)
889,0.425394,0.574606,1,4,1) very rare (1-5)
890,0.15399604,0.84600395,1,3,1) very rare (1-5)
891,0.18709692,0.81290305,1,1,1) very rare (1-5)
892,0.123711154,0.87628883,1,2,1) very rare (1-5)
893,0.09803847,0.9019615,1,3,1) very rare (1-5)
894,0.57533085,0.42466915,1,2,1) very rare (1-5)
895,0.3131071,0.68689287,1,4,1) very rare (1-5)
896,0.03781494,0.9621851,1,2,1) very rare (1-5)
897,0.3507755,0.6492245,1,3,1) very rare (1-5)
898,0.18297373,0.81702626,1,3,1) very rare (1-5)
899,0.29100177,0.7089982,1,1,1) very rare (1-5)
900,0.1437063,0.8562937,1,1,1) very rare (1-5)
901,0.25810575,0.74189425,1,3,1) very rare (1-5)
902,0.070553936,0.92944604,1,2,1) very rare (1-5)
903,0.11882275,0.88117725,1,1,1) very rare (1-5)
904,0.60710907,0.39289093,1,4,1) very rare (1-5)
905,0.024818463,0.9751815,1,1,1) very rare (1-5)
906,0.10804358,0.89195645,1,1,1) very rare (1-5)
907,0.033267643,0.9667324,1,1,1) very rare (1-5)
908,0.022182623,0.97781736,1,1,1) very rare (1-5)
909,0.22944213,0.7705579,1,1,1) very rare (1-5)
910,0.03920502,0.960795,1,1,1) very rare (1-5)
911,0.22513804,0.77486193,1,1,1) very rare (1-5)
912,0.33728668,0.6627133,1,4,1) very rare (1-5)
913,0.13438305,0.8656169,1,1,1) very rare (1-5)
914,0.10495119,0.8950488,1,1,1) very rare (1-5)
915,0.4001181,0.5998819,1,5,1) very rare (1-5)
916,0.8786273,0.1213727,0,2,1) very rare (1-5)
917,0.44039792,0.5596021,1,3,1) very rare (1-5)
918,0.13494425,0.86505574,1,1,1) very rare (1-5)
919,0.188851,0.811149,1,1,1) very rare (1-5)
920,0.21913747,0.7808625,1,3,1) very rare (1-5)
921,0.062096976,0.93790305,1,1,1) very rare (1-5)
922,0.061499692,0.9385003,1,5,1) very rare (1-5)
923,0.10293447,0.8970655,1,2,1) very rare (1-5)
924,0.3011826,0.6988174,1,4,1) very rare (1-5)
925,0.023183031,0.97681695,1,1,1) very rare (1-5)
926,0.691526,0.308474,1,5,1) very rare (1-5)
927,0.2136998,0.7863002,1,3,1) very rare (1-5)
928,0.02223167,0.9777683,1,3,1) very rare (1-5)
929,0.04641389,0.9535861,1,1,1) very rare (1-5)
930,0.31506804,0.684932,1,1,1) very rare (1-5)
