mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
373,0.8224477,0,166,4) very common (100+),0.6204661125,0.11391213574250013
374,0.42283598,1,1070,4) very common (100+),0.49822834000000005,0.04192920059684601
375,0.27378505,1,1,1) very rare (1-5),0.3073101225,0.0947782579837004
376,0.9244836,0,74,3) common (21-100),0.8021793475000001,0.03679423919215978
377,0.8425923,0,142,4) very common (100+),0.8645977025,0.05963472790873301
378,0.8577934,1,99,3) common (21-100),0.8630272674999999,0.047287124896145546
379,0.3803733,1,24,3) common (21-100),0.3074784375,0.11574500482220396
380,0.46642178,0,12,2) rare (6-20),0.268024325,0.13407399418094856
381,0.14478302,0,6,2) rare (6-20),0.180613246,0.13877529916368803
382,0.45719847,1,166,4) very common (100+),0.310008775,0.107051327331792
383,0.3222691,0,3,1) very rare (1-5),0.2277236025,0.07625825823221521
384,0.45957825,0,166,4) very common (100+),0.545277595,0.027621517551598723
385,0.5820829,1,17,2) rare (6-20),0.8401514075,0.003930687081499699
386,0.6464419,0,421,4) very common (100+),0.39290734749999995,0.12846223017374236
387,0.17270118,1,3,1) very rare (1-5),0.2698608575,0.05878906335091349
388,0.23772684,1,3,1) very rare (1-5),0.2844625275,0.10488851385755864
389,0.77671283,1,160,4) very common (100+),0.6041136625000001,0.06476904518830133
390,0.05511477,1,0,1) very rare (1-5),0.053026058749999994,0.022173788964400414
391,0.8719607,0,78,3) common (21-100),0.6183227475,0.09264509969532315
392,0.5202668,1,0,1) very rare (1-5),0.16760952175,0.07358845386530566
393,0.97132605,1,275,4) very common (100+),0.8983097524999999,0.04416644166538399
394,0.66982126,1,118,4) very common (100+),0.7584937875,0.13359515515136755
395,0.051515143,1,0,1) very rare (1-5),0.08238123974999999,0.02480304385222921
396,0.7291227,0,1,1) very rare (1-5),0.3860757725,0.10130088262138476
397,0.70030147,0,142,4) very common (100+),0.827078375,0.05509738875102771
398,0.15025744,1,0,1) very rare (1-5),0.1924587225,0.10447700165731603
399,0.027878605,1,36,3) common (21-100),0.09458124949999999,0.019394508363258612
400,0.8527371,0,372,4) very common (100+),0.5918399925,0.14142071522983793
401,0.8004509,0,55,3) common (21-100),0.7895555249999999,0.11715667178872198
402,0.5851652,1,3,1) very rare (1-5),0.6322533874999999,0.11978784030700058
403,0.9917374,0,78,3) common (21-100),0.9622567900000001,0.015436525593382409
404,0.5169442,0,700,4) very common (100+),0.5892874275,0.023048492217014313
405,0.4744544,1,70,3) common (21-100),0.437784955,0.14216019278305592
406,0.98160297,0,421,4) very common (100+),0.9572184075,0.03317797800111493
407,0.597986,1,107,4) very common (100+),0.514591745,0.17399390248144353
408,0.16348295,0,96,3) common (21-100),0.479826055,0.18705801786570475
409,0.6940025,0,237,4) very common (100+),0.5911952025,0.20942381672753535
410,0.77516544,0,124,4) very common (100+),0.6652866850000001,0.10013909014424725
411,0.13283059,1,39,3) common (21-100),0.23088772899999999,0.08033452025644139
412,0.095835276,0,2,1) very rare (1-5),0.201529195,0.01495388695707992
413,0.46850395,0,237,4) very common (100+),0.283670755,0.06528215860941046
414,0.03241437,0,2,1) very rare (1-5),0.054681792,0.04129104581142288
415,0.97470254,0,159,4) very common (100+),0.941017,0.04677653384486711
416,0.52021277,0,39,3) common (21-100),0.48743195749999996,0.04942425387459194
417,0.46077916,1,1290,4) very common (100+),0.5984820475,0.12105292809829248
418,0.86713344,1,6,2) rare (6-20),0.8561643499999999,0.0709942417507526
419,0.9535067,0,124,4) very common (100+),0.9316862525,0.02535932191800226
420,0.13551423,1,49,3) common (21-100),0.156220099,0.06219966959490053
421,0.02337081,1,0,1) very rare (1-5),0.02405202725,0.007879081697487765
422,0.26835528,0,2,1) very rare (1-5),0.27441002999999997,0.06881341502378804
423,0.67002064,1,118,4) very common (100+),0.5632558075,0.20473688482964406
424,0.47110808,0,18,2) rare (6-20),0.2894431625,0.13213490066867958
425,0.60947984,1,4,1) very rare (1-5),0.6538851475,0.1729774017478723
426,0.059217602,1,66,3) common (21-100),0.15601734,0.07054902551558632
427,0.27495754,1,0,1) very rare (1-5),0.3636568975,0.117202831851097
428,0.17098133,0,32,3) common (21-100),0.24498543750000001,0.03575296888296227
429,0.59330857,0,343,4) very common (100+),0.45574296999999997,0.07643525560428219
430,0.74974424,1,41,3) common (21-100),0.6714003125,0.1373882164430464
431,0.91815424,0,1290,4) very common (100+),0.8213477575,0.09254834365417795
432,0.37413546,0,58,3) common (21-100),0.31132521750000003,0.09436368904425747
433,0.673934,0,2,1) very rare (1-5),0.389709105,0.13154507366067658
434,0.94540024,1,70,3) common (21-100),0.895964215,0.029542442325905867
435,0.11998754,1,2,1) very rare (1-5),0.23903339750000002,0.06701425828914372
436,0.5539168,1,1,1) very rare (1-5),0.5451652699999999,0.19442762660371968
437,0.061874337,1,0,1) very rare (1-5),0.0503101055,0.02785519147451694
438,0.4532408,1,24,3) common (21-100),0.45167792749999996,0.1731421354751141
439,0.5156338,1,42,3) common (21-100),0.7304143325,0.1307021095767898
440,0.60011756,0,372,4) very common (100+),0.6957004124999999,0.08650175781076919
441,0.34637356,1,0,1) very rare (1-5),0.3958293775,0.18688319119898375
442,0.5833366,0,1070,4) very common (100+),0.6186691225000001,0.18845011937103626
443,0.77302057,0,237,4) very common (100+),0.84243099,0.06882490735283338
444,0.076271184,1,0,1) very rare (1-5),0.14621824249999998,0.05897707730758383
445,0.11879407,0,3,1) very rare (1-5),0.18954051125000004,0.08736478736206855
446,0.9855988,0,1290,4) very common (100+),0.9323416475,0.03705892113140804
447,0.93029773,1,12,2) rare (6-20),0.9242694149999999,0.040001659624439
448,0.16209765,0,105,4) very common (100+),0.40995077,0.22802355973743305
449,0.9496714,0,86,3) common (21-100),0.81677676,0.06433107644801071
450,0.9563478,0,47,3) common (21-100),0.82941575,0.1307180950393919
451,0.6811449,0,123,4) very common (100+),0.45360510249999997,0.05968919228793868
452,0.4019428,1,49,3) common (21-100),0.4241779075,0.14431016897937604
453,0.30298677,0,12,2) rare (6-20),0.6277688575,0.3289931703527999
454,0.079531476,1,8,2) rare (6-20),0.03822112525,0.00449172367112044
455,0.14967012,1,0,1) very rare (1-5),0.1490568385,0.050190854429123515
456,0.18973674,0,7,2) rare (6-20),0.1808228415,0.06939380187464761
457,0.09786188,0,5,1) very rare (1-5),0.231120035,0.09845054783175929
458,0.9632597,0,211,4) very common (100+),0.90027086,0.0674641962993394
459,0.69600815,0,20,2) rare (6-20),0.5101470324999999,0.0902511617323432
460,0.10801335,1,0,1) very rare (1-5),0.09688497625,0.02334900509097802
461,0.4330383,0,700,4) very common (100+),0.68872719,0.12104595160612065
462,0.44192117,1,1,1) very rare (1-5),0.2393292125,0.053949016638895
463,0.9393518,0,5,1) very rare (1-5),0.8564684325,0.05124470503973624
464,0.95038646,0,1290,4) very common (100+),0.9446956,0.02206207683126749
465,0.19743764,1,0,1) very rare (1-5),0.18215305,0.1207089141915944
466,0.7718659,0,42,3) common (21-100),0.5822541375,0.1557067560123196
467,0.1492801,1,4,1) very rare (1-5),0.0861290065,0.023064219993542526
468,0.99849916,0,211,4) very common (100+),0.9973216475000001,0.0015448199222785697
469,0.37104446,0,0,1) very rare (1-5),0.16811539749999999,0.0466206790082815
470,0.9102141,0,700,4) very common (100+),0.9116979425,0.050447777083535796
471,0.25487942,1,34,3) common (21-100),0.5603447875,0.07937177906832169
472,0.8927512,0,223,4) very common (100+),0.8094063675,0.08917776027566891
473,0.12488922,1,0,1) very rare (1-5),0.2184202825,0.17055229244913733
474,0.084341034,1,0,1) very rare (1-5),0.054775199249999997,0.01873840872473086
475,0.37020963,1,47,3) common (21-100),0.38452732500000003,0.07202855481924564
476,0.65450084,0,8,2) rare (6-20),0.5076018025,0.2416942043612689
477,0.24499327,0,0,1) very rare (1-5),0.28377503,0.10224519073897463
478,0.51950455,1,13,2) rare (6-20),0.424429275,0.12312942976776624
479,0.48639435,1,0,1) very rare (1-5),0.3133302875,0.07730971944912275
480,0.82418424,1,274,4) very common (100+),0.6825145875,0.079128148467094
481,0.1409343,1,0,1) very rare (1-5),0.2826655175,0.07373500660687106
482,0.6772981,1,0,1) very rare (1-5),0.7461186274999999,0.09782600807323055
483,0.25590268,1,70,3) common (21-100),0.2531920975,0.038100735795277875
484,0.17585997,1,10,2) rare (6-20),0.101337782,0.0816894428542758
485,0.77986705,1,0,1) very rare (1-5),0.53598144,0.10057728191571222
486,0.29992256,1,58,3) common (21-100),0.127358769,0.06376603513405309
487,0.2705007,1,19,2) rare (6-20),0.1582462375,0.051437870276313136
488,0.7923467,1,1,1) very rare (1-5),0.697808265,0.09069662623792865
489,0.5141057,1,6,2) rare (6-20),0.383862285,0.1748069467478889
490,0.75005066,0,1070,4) very common (100+),0.824331625,0.16402759387021404
491,0.2421575,1,2,1) very rare (1-5),0.2091802725,0.07274874933168589
492,0.84772784,0,1290,4) very common (100+),0.8266519275,0.11103752682236698
493,0.97489345,0,142,4) very common (100+),0.9866177574999999,0.01033567123641317
494,0.53433365,0,14,2) rare (6-20),0.6169081225,0.09156090515630852
495,0.6054558,0,275,4) very common (100+),0.4926002225,0.09014371250477606
496,0.95490396,0,23,3) common (21-100),0.6193668099999999,0.23126906843220224
497,0.5776871,1,12,2) rare (6-20),0.8672988150000001,0.0689480365154797
498,0.4034402,1,0,1) very rare (1-5),0.12512466749999998,0.05748481244460069
499,0.16359012,1,37,3) common (21-100),0.5010222249999999,0.1801672353625916
500,0.477849,1,0,1) very rare (1-5),0.3501078,0.1161414615575919
501,0.15644065,1,0,1) very rare (1-5),0.31031427875,0.16811344496338768
502,0.098369874,1,0,1) very rare (1-5),0.21868315500000002,0.07271115953939002
503,0.30198538,1,1,1) very rare (1-5),0.3790261975,0.06986980620892345
504,0.05791058,1,0,1) very rare (1-5),0.11174170850000001,0.06671831120237552
505,0.347661,1,0,1) very rare (1-5),0.4091196825,0.07243076903115152
506,0.4929121,1,10,2) rare (6-20),0.34515224,0.07561073597769534
507,0.48667288,0,1290,4) very common (100+),0.5919562075,0.09031341476873114
508,0.18046333,1,15,2) rare (6-20),0.22239278,0.19405414766134077
509,0.575093,1,4,1) very rare (1-5),0.72215441,0.13073051580967104
510,0.20533642,0,76,3) common (21-100),0.319505235,0.10482467332523689
511,0.5990453,1,11,2) rare (6-20),0.605381465,0.14769526110836773
512,0.53052366,0,105,4) very common (100+),0.51033502,0.047700972378117726
513,0.8600973,1,62,3) common (21-100),0.82469694,0.10397704276605965
514,0.51580983,0,1290,4) very common (100+),0.58944811,0.15062650259930122
515,0.016317008,1,4,1) very rare (1-5),0.03101724325,0.01719864719661592
516,0.13076629,1,36,3) common (21-100),0.1663293615,0.1140372980642446
517,0.3826786,0,1,1) very rare (1-5),0.3761855425,0.09783869239743201
518,0.2919363,1,6,2) rare (6-20),0.51486756,0.12800726325177567
519,0.18770516,0,46,3) common (21-100),0.32954211,0.14326284093176048
520,0.9229748,0,5,1) very rare (1-5),0.8668150400000001,0.1047787536023301
521,0.77890795,1,0,1) very rare (1-5),0.640100565,0.19329055247036436
522,0.52906,1,0,1) very rare (1-5),0.36582546499999996,0.10995762422365818
523,0.3576684,1,18,2) rare (6-20),0.3188379925,0.10540312247109984
524,0.5311702,1,1,1) very rare (1-5),0.5212465275,0.18605252555445967
525,0.4203981,1,23,3) common (21-100),0.299620505,0.2194365477521725
526,0.310851,0,4,1) very rare (1-5),0.41887566499999995,0.13326603422839267
527,0.76495224,1,0,1) very rare (1-5),0.49252372,0.06084279227376444
528,0.7210256,1,2,1) very rare (1-5),0.667802875,0.06269053907781202
529,0.45947805,1,14,2) rare (6-20),0.364646615,0.18862259039308804
530,0.54462856,0,56,3) common (21-100),0.658928925,0.0796283882137638
531,0.8099914,1,2,1) very rare (1-5),0.7162520175,0.1289864635852159
532,0.80781835,0,96,3) common (21-100),0.7302138625000001,0.12684523776379714
533,0.2383616,1,2,1) very rare (1-5),0.35580697499999997,0.10403936592000966
534,0.23262192,1,41,3) common (21-100),0.2575853725,0.07520364312436378
535,0.4112438,0,62,3) common (21-100),0.6061428974999999,0.07602444781090499
536,0.08947878,1,4,1) very rare (1-5),0.22613320249999996,0.12882228933202833
537,0.85437685,1,1070,4) very common (100+),0.6827425675000001,0.06811575870588737
538,0.21091732,0,36,3) common (21-100),0.41080697750000006,0.11435290107338889
539,0.9764519,0,3,1) very rare (1-5),0.9751258525,0.0178028074364907
540,0.26529562,1,372,4) very common (100+),0.13826092625,0.0468401578914831
541,0.25873753,0,8,2) rare (6-20),0.28579548,0.08360769308597985
542,0.04145114,1,0,1) very rare (1-5),0.0306732105,0.008147526414027035
543,0.19246562,1,21,3) common (21-100),0.46250313249999997,0.18898071662754817
544,0.6402987,0,19,2) rare (6-20),0.532447135,0.12992432657549807
545,0.11129999,1,19,2) rare (6-20),0.348041505,0.15754521272506292
546,0.5656457,0,28,3) common (21-100),0.6160874075,0.18257158489698602
547,0.47267902,0,372,4) very common (100+),0.6240659124999999,0.10934252155591927
548,0.045604836,1,0,1) very rare (1-5),0.077308477,0.03471916587455492
549,0.21470521,1,62,3) common (21-100),0.1085008325,0.02830213181097616
550,0.70848167,0,105,4) very common (100+),0.7036942925,0.15033215291303342
551,0.10510836,1,0,1) very rare (1-5),0.18307884000000002,0.03017303687548123
552,0.37019908,0,6,2) rare (6-20),0.49341663999999996,0.12345584485019247
553,0.3158452,0,2,1) very rare (1-5),0.4609330325,0.06164650513844941
554,0.492465,0,5,1) very rare (1-5),0.30870740999999996,0.07736320883532011
555,0.18116665,0,5,1) very rare (1-5),0.28290012999999997,0.0512654040020919
556,0.6112365,0,49,3) common (21-100),0.649872975,0.19755451551352662
557,0.5256036,1,9,2) rare (6-20),0.745380565,0.066273722307772
558,0.1767469,0,28,3) common (21-100),0.18187446749999997,0.04687828767517611
559,0.86520535,0,26,3) common (21-100),0.8707320575,0.016880444931142016
560,0.73966986,0,15,2) rare (6-20),0.523036745,0.06303054058133466
561,0.6970901,0,106,4) very common (100+),0.48545104999999994,0.12129796429245278
562,0.17351209,1,2,1) very rare (1-5),0.24906978999999999,0.06535463217040624
563,0.38670647,1,0,1) very rare (1-5),0.30017110999999996,0.09652409910072017
564,0.50611037,1,20,2) rare (6-20),0.32635175250000004,0.08365688928339715
565,0.23171158,1,1,1) very rare (1-5),0.302347125,0.1727034177165515
566,0.75329775,1,12,2) rare (6-20),0.5131951325,0.05383201570481984
567,0.060098946,0,107,4) very common (100+),0.143244504,0.10021317950236534
568,0.44049287,1,124,4) very common (100+),0.6290240675000001,0.13445815659141758
569,0.92729807,0,7,2) rare (6-20),0.8152519925000001,0.04300213961911745
570,0.1890299,1,5,1) very rare (1-5),0.2422077025,0.09434383345623029
571,0.93350524,0,237,4) very common (100+),0.856122205,0.07555174372590134
572,0.11404764,1,1,1) very rare (1-5),0.138042769,0.08797750769505466
573,0.18745583,1,16,2) rare (6-20),0.1022400755,0.06587541526011133
574,0.6938443,0,1,1) very rare (1-5),0.7178413225000001,0.12018966126852226
575,0.41794786,0,1290,4) very common (100+),0.370166295,0.04081392460503309
576,0.56699735,0,700,4) very common (100+),0.7357810724999999,0.0649078411234326
577,0.7716726,0,5,1) very rare (1-5),0.47930338499999997,0.18259953015988573
578,0.5753508,0,14,2) rare (6-20),0.6528806749999999,0.16246985141484518
579,0.24499938,0,178,4) very common (100+),0.18006305500000003,0.10590395040410829
580,0.090949394,0,372,4) very common (100+),0.04837909075,0.036449828115987584
581,0.73204166,0,3,1) very rare (1-5),0.6378960325,0.027065077191154824
582,0.43504432,0,70,3) common (21-100),0.4494562675,0.05945578183170176
583,0.21032852,1,6,2) rare (6-20),0.23273069000000002,0.13120421693912113
584,0.4304945,0,223,4) very common (100+),0.2984152175,0.06323652515838232
585,0.65978485,1,1290,4) very common (100+),0.6395726925,0.10912580011171909
586,0.43920764,1,62,3) common (21-100),0.5156806700000001,0.08907590946289773
587,0.7671132,0,421,4) very common (100+),0.630525275,0.16167232841682486
588,0.027617013,1,159,4) very common (100+),0.068633155,0.01905818323438714
589,0.9656744,0,1000,4) very common (100+),0.9681551274999999,0.004378323678449191
590,0.27863687,0,7,2) rare (6-20),0.22388328749999997,0.038198302789891975
591,0.050581537,1,3,1) very rare (1-5),0.068579257,0.03174840117666206
592,0.8479214,0,237,4) very common (100+),0.8318246,0.08016414461169655
593,0.65105885,0,34,3) common (21-100),0.7858167475000001,0.04842323882915383
594,0.9524704,0,47,3) common (21-100),0.9748999724999999,0.006513455871292023
595,0.56844056,1,10,2) rare (6-20),0.23304435999999998,0.00992340238273396
596,0.5779383,0,3,1) very rare (1-5),0.514669505,0.08260099873501725
597,0.9799714,0,274,4) very common (100+),0.9379211574999999,0.03065744044906831
598,0.16399233,0,2,1) very rare (1-5),0.1936523425,0.05190136740263322
599,0.56690365,0,21,3) common (21-100),0.639203435,0.07256035411233686
600,0.25731358,1,17,2) rare (6-20),0.43108773750000007,0.17470098184122182
601,0.11655834,1,1,1) very rare (1-5),0.2438687875,0.11130897687832175
602,0.6692253,1,78,3) common (21-100),0.5992159425,0.06497354377801952
603,0.84716386,1,78,3) common (21-100),0.737985535,0.13501131927040794
604,0.62669224,0,105,4) very common (100+),0.72390008,0.15295752100621335
605,0.9195702,0,10,2) rare (6-20),0.8471704750000001,0.07662983932895771
606,0.8091112,1,3,1) very rare (1-5),0.56124697,0.09465209410106941
607,0.8240356,0,79,3) common (21-100),0.54637205,0.1252095460635005
608,0.76666284,0,275,4) very common (100+),0.5992461375,0.14265702627413981
609,0.5584664,0,12,2) rare (6-20),0.480280025,0.13862726064688477
610,0.438457,1,124,4) very common (100+),0.3088454975,0.06525686949237697
611,0.81286746,0,1,1) very rare (1-5),0.8261013074999999,0.08738634756946917
612,0.18059248,1,25,3) common (21-100),0.5019037399999999,0.12574199210575934
613,0.38773653,1,1,1) very rare (1-5),0.48227383500000004,0.24693283261697893
