mol_idx,top_score,uq,pred_top1,true_reactants,error
69,0.174,0.8260000000000001,CCC1(c2ccc(Cl)c3nc4n(c23)CCCN4c2c(C)nc(OC)nc2C)OCCO1,[CH3:1][CH2:2][CH:3]([OH:4])[c:5]1[cH:6][cH:7][c:8]([Cl:9])[c:10]2[n:11][c:12]3[n:13]([c:14]12)[CH2:15][CH2:16][CH2:17][N:18]3[c:19]1[c:20]([CH3:21])[n:22][c:23]([O:24][CH3:25])[n:26][c:27]1[CH3:28],1
70,0.074,0.926,CC=CC=O.Nc1csc(Cl)[n+]1[O-],O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][c:3]1[cH:4][cH:5][c:6]2[s:7][c:8]([Cl:9])[n:10][c:11]2[n:12]1,1
71,0.244,0.756,CCCCCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(OC)OC,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[NH:8][C@@H:9]([CH2:10][CH:11]([CH3:12])[CH3:13])[C:14](=[O:15])[NH:16][C@H:17]([CH2:18][OH:19])[CH2:20][CH2:21][CH2:22][CH3:23],1
72,0.303,0.6970000000000001,CC(C)(C)C(=O)Cl.CC(C)(C)C(=O)OC[C@H]1O[C@@H](S(=O)c2ccccc2)[C@H](OC(=O)C(C)(C)C)[C@@H](OC(=O)C(C)(C)C)[C@@H]1O,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][C:3]([CH3:4])([CH3:5])[C:6](=[O:7])[O:8][CH2:9][C@H:10]1[O:11][C@@H:12]([S:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[C@H:20]([O:21][C:22](=[O:23])[C:24]([CH3:25])([CH3:26])[CH3:27])[C@@H:28]([O:29][C:30](=[O:31])[C:32]([CH3:33])([CH3:34])[CH3:35])[C@@H:36]1[O:37][C:38](=[O:39])[C:40]([CH3:41])([CH3:42])[CH3:43],1
73,0.868,0.132,CC(=O)c1nc(N)sc1-c1cccc(C(F)(F)F)c1.O=C(Cl)c1c(F)cccc1F,[CH3:1][CH:2]([OH:3])[c:4]1[n:5][c:6]([NH:7][C:8](=[O:9])[c:10]2[c:11]([F:12])[cH:13][cH:14][cH:15][c:16]2[F:17])[s:18][c:19]1-[c:20]1[cH:21][cH:22][cH:23][c:24]([C:25]([F:26])([F:27])[F:28])[cH:29]1,1
74,0.431,0.569,Brc1ccc2cc[nH]c2c1.CN(C)C=O,[OH:1][CH2:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][cH:8][nH:9][c:10]2[cH:11]1,1
75,0.486,0.514,C=CC(O[Si](C)(C)C(C)(C)C)C1OC(C)(C)OC1C(=O)CCl.OC(c1ccccc1)(c1ccccc1)c1ccccc1,[CH2:1]=[CH:2][CH:3]([O:4][Si:5]([CH3:6])([CH3:7])[C:8]([CH3:9])([CH3:10])[CH3:11])[CH:12]1[O:13][C:14]([CH3:15])([CH3:16])[O:17][CH:18]1[CH:19]([OH:20])[CH2:21][O:22][C:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[c:36]1[cH:37][cH:38][cH:39][cH:40][cH:41]1,1
76,0.444,0.556,Fc1c(NCC(F)(F)c2ccccc2)ccc(Cl)c1CC1OCCO1,[OH:1][CH2:2][CH2:3][c:4]1[c:5]([Cl:6])[cH:7][cH:8][c:9]([NH:10][CH2:11][C:12]([F:13])([F:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[c:21]1[F:22],1
77,0.376,0.624,CC(C)(CC(=O)O)c1ccccc1,[CH3:1][C:2]([CH3:3])([CH2:4][CH2:5][OH:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1,1
78,0.557,0.44299999999999995,CCCCc1nc2c(Cl)nc3ccccc3c2n1CCCCCS(C)=O.N,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][CH2:4][CH2:5][c:6]1[n:7][c:8]2[c:9]([NH2:10])[n:11][c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]3[c:18]2[n:19]1[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][S:25][CH3:26],1
79,0.522,0.478,COC(=O)c1ccccc1S.O=C(CBr)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[S:11][CH2:12][CH:13]([OH:14])[c:15]1[cH:16][cH:17][cH:18][c:19](/[CH:20]=[CH:21]/[c:22]2[cH:23][cH:24][c:25]3[cH:26][cH:27][c:28]([Cl:29])[cH:30][c:31]3[n:32]2)[cH:33]1,1
80,0.393,0.607,BrC1CCCC1.COc1cc(C(=O)c2ccc(Br)cc2)ccc1O,[CH3:1][O:2][c:3]1[cH:4][c:5]([CH:6]([OH:7])[c:8]2[cH:9][cH:10][c:11]([Br:12])[cH:13][cH:14]2)[cH:15][cH:16][c:17]1[O:18][CH:19]1[CH2:20][CH2:21][CH2:22][CH2:23]1,1
81,0.429,0.571,C1COCCN1.CC(C)(C)OC(=O)C(CC(=O)CBr)Cc1cccc2ccccc12,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12)[CH2:20][CH:21]([OH:22])[CH2:23][N:24]1[CH2:25][CH2:26][O:27][CH2:28][CH2:29]1,1
82,0.304,0.696,CI.COC(=O)c1cc(C(=O)c2ccc(Nc3ccc(Cl)cc3)cn2)ccc1Br,[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([CH:8]([OH:9])[c:10]2[cH:11][cH:12][c:13]([N:14]([CH3:15])[c:16]3[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]3)[cH:23][n:24]2)[cH:25][cH:26][c:27]1[Br:28],1
83,0.445,0.5549999999999999,CC(=O)Nc1ccc(S(=O)CCCCBr)cc1.O=C1Nc2ccc(O)cc2C(C2CCCCC2)(C2CCCCC2)O1,O[OH:1].[CH3:2][C:3](=[O:4])[NH:5][c:6]1[cH:7][cH:8][c:9]([S:10][CH2:11][CH2:12][CH2:13][CH2:14][O:15][c:16]2[cH:17][cH:18][c:19]3[c:20]([cH:21]2)[C:22]([CH:23]2[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]2)([CH:29]2[CH2:30][CH2:31][CH2:32][CH2:33][CH2:34]2)[O:35][C:36](=[O:37])[NH:38]3)[cH:39][cH:40]1,1
84,0.194,0.806,C[C@@]12CCC(=CC1=O)C2,[CH3:1][C@@:2]12[CH2:3][CH2:4][CH:5]([CH2:6][CH:7]1[OH:8])[CH2:9]2,1
85,0.943,0.05700000000000005,CCn1ncc2c(NC3CCC4(CC3)OCCO4)c(C3=NOC(CO)(CO)C3)cnc21,[CH3:1][CH2:2][n:3]1[n:4][cH:5][c:6]2[c:7]([NH:8][CH:9]3[CH2:10][CH2:11][CH:12]([OH:13])[CH2:14][CH2:15]3)[c:16]([C:17]3=[N:18][O:19][C:20]([CH2:21][OH:22])([CH2:23][OH:24])[CH2:25]3)[cH:26][n:27][c:28]12,1
86,0.272,0.728,COc1cc([N+](=O)[O-])c(C=O)cc1Br,[CH3:1][O:2][c:3]1[cH:4][c:5]([NH2:6])[c:7]([CH2:8][OH:9])[cH:10][c:11]1[Br:12],1
87,0.687,0.31299999999999994,CCI.CS(=O)c1ccc2nc3[nH]ncc3c(Cl)c2c1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][n:4]1[n:5][cH:6][c:7]2[c:8]([Cl:9])[c:10]3[cH:11][c:12]([S:13][CH3:14])[cH:15][cH:16][c:17]3[n:18][c:19]12,1
88,0.456,0.544,CC(C)(C)OC(=O)Nc1cccc(N)c1.CSc1ncc(C=O)c(Cl)n1,[CH3:1][S:2][c:3]1[n:4][cH:5][c:6]([CH2:7][OH:8])[c:9]([NH:10][c:11]2[cH:12][cH:13][cH:14][c:15]([NH:16][C:17](=[O:18])[O:19][C:20]([CH3:21])([CH3:22])[CH3:23])[cH:24]2)[n:25]1,1
89,0.022,0.978,N.O=S(Cc1ccccc1)c1ccccc1S(=O)(=O)Cl,O[OH:1].[NH2:2][S:3](=[O:4])(=[O:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[S:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,1
90,0.422,0.5780000000000001,CN(C)C=O.N#Cc1ccnc(Br)c1,[N:1]#[C:2][c:3]1[cH:4][cH:5][n:6][c:7]([CH2:8][OH:9])[cH:10]1,1
91,0.73,0.27,Brc1csc2ncccc12.CN(C)C=O,[OH:1][CH2:2][c:3]1[s:4][c:5]2[n:6][cH:7][cH:8][cH:9][c:10]2[c:11]1[Br:12],1
92,0.537,0.46299999999999997,COC(OC)C1OC(n2ccc(=O)[nH]c2=O)C(OC(C)=O)C1O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH:6]([O:7][Si:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[C:21]([CH3:22])([CH3:23])[CH3:24])[CH:25]([CH2:26][OH:27])[O:28][CH:29]1[n:30]1[cH:31][cH:32][c:33](=[O:34])[nH:35][c:36]1=[O:37],1
93,0.663,0.33699999999999997,CC1(C)CNc2cc([N+](=O)[O-])ccc2O1.[O-][n+]1ccccc1CBr,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][C:3]1([CH3:4])[CH2:5][N:6]([CH2:7][c:8]2[cH:9][cH:10][cH:11][cH:12][n:13]2)[c:14]2[cH:15][c:16]([N+:17](=[O:18])[O-:19])[cH:20][cH:21][c:22]2[O:23]1,1
94,0.446,0.554,CC(=O)Oc1c(C)c(C)c2c(c1C)CC(C)(C1OCCO1)O2,[CH3:1][C:2](=[O:3])[O:4][c:5]1[c:6]([CH3:7])[c:8]([CH3:9])[c:10]2[c:11]([c:12]1[CH3:13])[CH2:14][C:15]([CH3:16])([CH2:17][OH:18])[O:19]2,1
95,0.269,0.731,BrCc1ccccc1.O=Cc1ccc(O)c(S(=O)(=O)c2ccc(F)cc2)c1,[O:1]=[S:2](=[O:3])([c:4]1[cH:5][cH:6][c:7]([F:8])[cH:9][cH:10]1)[c:11]1[cH:12][c:13]([CH2:14][OH:15])[cH:16][cH:17][c:18]1[O:19][CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,1
96,0.042,0.958,CC(=O)n1ccc2ccc[n+]([O-])c21,O=C(O[OH:1])c1cccc(Cl)c1.[cH:2]1[cH:3][n:4][c:5]2[nH:6][cH:7][cH:8][c:9]2[cH:10]1,1
97,0.57,0.43000000000000005,Cc1nc2c(C)cc(C=O)cc2[nH]1.Clc1ccc(CBr)c(Cl)c1,[CH3:1][c:2]1[cH:3][c:4]([CH2:5][OH:6])[cH:7][c:8]2[c:9]1[n:10][c:11]([CH3:12])[n:13]2[CH2:14][c:15]1[cH:16][cH:17][c:18]([Cl:19])[cH:20][c:21]1[Cl:22],1
98,0.533,0.46699999999999997,Cc1c(C=O)cccc1B(O)O.FC(F)(F)Oc1ccc2[nH]c([C@H]3CCCO3)nc2c1,[CH3:1][c:2]1[c:3]([CH2:4][OH:5])[cH:6][cH:7][cH:8][c:9]1-[n:10]1[c:11]([C@H:12]2[CH2:13][CH2:14][CH2:15][O:16]2)[n:17][c:18]2[cH:19][c:20]([O:21][C:22]([F:23])([F:24])[F:25])[cH:26][cH:27][c:28]12,1
99,0.813,0.18700000000000006,O=C(O)CC1Cc2ccccc2C1.O=C([C@@H]1CS(=O)CN1)N1CCCC1,O=C(O[OH:1])c1cccc(Cl)c1.[O:2]=[C:3]([C@@H:4]1[CH2:5][S:6][CH2:7][N:8]1[C:9](=[O:10])[CH2:11][CH:12]1[CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[CH2:20]1)[N:21]1[CH2:22][CH2:23][CH2:24][CH2:25]1,1
100,0.863,0.137,Cc1c(S(C)=O)cc(C(C)(C)C)c(O)c1C(=O)O.Nc1ccc(S(=O)(=O)C(F)(F)F)cc1Cl,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][c:4]1[cH:5][c:6]([C:7]([CH3:8])([CH3:9])[CH3:10])[c:11]([OH:12])[c:13]([C:14](=[O:15])[NH:16][c:17]2[cH:18][cH:19][c:20]([S:21](=[O:22])(=[O:23])[C:24]([F:25])([F:26])[F:27])[cH:28][c:29]2[Cl:30])[c:31]1[CH3:32],1
101,0.006,0.994,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1Br,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][c:3]1[n:4][cH:5][c:6]([Br:7])[c:8]([CH3:9])[c:10]1[Cl:11],1
102,0.293,0.7070000000000001,COCCCOc1ccccc1C(=O)NC[C@@H](C[C@H](NC(=O)OC(C)(C)C)C(OC)OC)C(C)C,[CH3:1][O:2][CH2:3][CH2:4][CH2:5][O:6][c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[C:13](=[O:14])[NH:15][CH2:16][C@@H:17]([CH2:18][C@@H:19]([CH2:20][OH:21])[NH:22][C:23](=[O:24])[O:25][C:26]([CH3:27])([CH3:28])[CH3:29])[CH:30]([CH3:31])[CH3:32],1
103,0.496,0.504,COCCOCOc1cc2ccc(Br)cc2cc1C12CC3CC(CC(C3)C1)C2.O=Cc1ccc(B(O)O)cc1,[CH3:1][O:2][CH2:3][CH2:4][O:5][CH2:6][O:7][c:8]1[cH:9][c:10]2[cH:11][cH:12][c:13](-[c:14]3[cH:15][cH:16][c:17]([CH2:18][OH:19])[cH:20][cH:21]3)[cH:22][c:23]2[cH:24][c:25]1[C:26]12[CH2:27][CH:28]3[CH2:29][CH:30]([CH2:31][CH:32]([CH2:33]3)[CH2:34]1)[CH2:35]2,1
104,0.523,0.477,Brc1nccs1.CC(=O)Cl,[CH3:1][CH:2]([OH:3])[c:4]1[cH:5][n:6][c:7]([Br:8])[s:9]1,1
105,0.039,0.961,O=C1C[C@H](CCl)N1.O=[SH]c1ccccc1,O=S([O-])O[OH:1].[O:2]=[C:3]1[CH2:4][C@H:5]([CH2:6][S:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[NH:14]1,1
106,0.036,0.964,COC(=O)c1cc(CS(=O)c2ccccc2)c(Cl)nc1C1=NC(C)(C(C)C)C(=O)N1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]([CH2:9][S:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[cH:17][n:18][c:19]1[C:20]1=[N:21][C:22]([CH3:23])([CH:24]([CH3:25])[CH3:26])[C:27](=[O:28])[NH:29]1,1
107,0.174,0.8260000000000001,Cc1c(Br)cccc1C=O.Cc1cc(OCCO)c(OCCO)cc1B(O)O,[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][CH2:7][OH:8])[c:9]([O:10][CH2:11][CH2:12][OH:13])[cH:14][c:15]1-[c:16]1[cH:17][cH:18][cH:19][c:20]([CH2:21][OH:22])[c:23]1[CH3:24],1
108,0.043,0.957,BrCc1ccccc1.CC(=O)C1=CCNCC1,[CH3:1][CH:2]([OH:3])[C:4]1=[CH:5][CH2:6][N:7]([CH2:8][c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][CH2:16]1,1
109,0.589,0.41100000000000003,Fc1cc(OCc2ccccc2)cc(C2(C3OCCO3)CCOCC2)c1,[OH:1][CH2:2][C:3]1([c:4]2[cH:5][c:6]([F:7])[cH:8][c:9]([O:10][CH2:11][c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[cH:18]2)[CH2:19][CH2:20][O:21][CH2:22][CH2:23]1,1
110,0.376,0.624,CS(=O)c1ccccc1C1(O)CCN(C(=O)OCc2ccccc2)CC1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][c:4]1[cH:5][cH:6][cH:7][cH:8][c:9]1[CH:10]1[CH2:11][CH2:12][N:13]([C:14](=[O:15])[O:16][CH2:17][c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[CH2:24][CH2:25]1,1
111,0.284,0.716,CC(c1ccc2c(c1)C(C)(C)CCO2)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(C=O)cc1,[CH3:1]/[C:2](=[CH:3]\[c:4]1[cH:5][cH:6][c:7]([CH2:8][OH:9])[cH:10][cH:11]1)[c:12]1[cH:13][cH:14][c:15]2[c:16]([cH:17]1)[C:18]([CH3:19])([CH3:20])[CH2:21][CH2:22][O:23]2,1
112,0.26,0.74,CN(C)C=O.Cc1cnc(-c2cccc(C(F)(F)F)c2)[nH]1,[CH3:1][c:2]1[nH:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14]2)[n:15][c:16]1[CH2:17][OH:18],1
113,0.225,0.775,CN(C)C=O.COc1ccc(-c2nc(C)co2)cc1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[n:8][c:9]([CH3:10])[c:11]([CH2:12][OH:13])[o:14]2)[cH:15][cH:16]1,1
114,0.045,0.955,ClCc1ccco1.O=S(S)Cc1ccco1,O=C(O[OH:1])c1cccc(Cl)c1.[cH:2]1[cH:3][o:4][c:5]([CH2:6][S:7][S:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][o:14]2)[cH:15]1,1
115,0.367,0.633,Brc1cnc2snnc2c1.CN(C)C=O,[OH:1][CH2:2][c:3]1[cH:4][n:5][c:6]2[s:7][n:8][n:9][c:10]2[cH:11]1,1
116,0.726,0.274,CC(C)(C)c1ccnc(Br)c1.CN(C)C=O,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][n:8][c:9]([CH2:10][OH:11])[cH:12]1,1
117,0.672,0.32799999999999996,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCN3CC(C)C)cc1.CCCn1cnc(CS(=O)c2ccc(N)cc2)c1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][CH2:4][CH2:5][O:6][CH2:7][CH2:8][O:9][c:10]1[cH:11][cH:12][c:13](-[c:14]2[cH:15][cH:16][c:17]3[c:18]([cH:19]2)[CH:20]=[C:21]([C:22](=[O:23])[NH:24][c:25]2[cH:26][cH:27][c:28]([S:29][CH2:30][c:31]4[cH:32][n:33]([CH2:34][CH2:35][CH3:36])[cH:37][n:38]4)[cH:39][cH:40]2)[CH2:41][CH2:42][N:43]3[CH2:44][CH:45]([CH3:46])[CH3:47])[cH:48][cH:49]1,1
118,0.48,0.52,CSc1cc(C)nc(S(C)=O)c1NC(=O)CCl.c1ccc2[nH]c(SCCN3CCNCC3)nc2c1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][c:4]1[cH:5][c:6]([CH3:7])[n:8][c:9]([S:10][CH3:11])[c:12]1[NH:13][C:14](=[O:15])[CH2:16][N:17]1[CH2:18][CH2:19][N:20]([CH2:21][CH2:22][S:23][c:24]2[n:25][c:26]3[cH:27][cH:28][cH:29][cH:30][c:31]3[nH:32]2)[CH2:33][CH2:34]1,1
119,0.528,0.472,O=C(c1ccccc1)c1cc2ccncc2[nH]1.O=S(=O)(Cl)c1ccccc1,[O:1]=[S:2](=[O:3])([c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[n:10]1[c:11]([CH:12]([OH:13])[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:20][c:21]2[cH:22][cH:23][n:24][cH:25][c:26]12,1
120,0.312,0.688,CI.O=C1CCCNC1=O,[CH3:1][N:2]1[CH2:3][CH2:4][CH2:5][CH:6]([OH:7])[C:8]1=[O:9],1
121,0.041,0.959,CS(=O)c1ncc(Cl)c(Cl)n1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][c:4]1[n:5][cH:6][c:7]([Cl:8])[cH:9][n:10]1,1
122,0.692,0.30800000000000005,BrCc1ccccc1.O=Cc1ccc(I)c(O)c1,[OH:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([I:7])[c:8]([O:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[cH:17]1,1
123,0.18,0.8200000000000001,CON(C)C(=O)c1ccc(C)nc1C.COc1nc2ccc(Br)cc2c(Cl)c1CC(C)C,[CH3:1][O:2][c:3]1[n:4][c:5]2[cH:6][cH:7][c:8]([CH:9]([OH:10])[c:11]3[cH:12][cH:13][c:14]([CH3:15])[n:16][c:17]3[CH3:18])[cH:19][c:20]2[c:21]([Cl:22])[c:23]1[CH2:24][CH:25]([CH3:26])[CH3:27],1
124,0.36,0.64,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)[C@@H]1CC(=O)CN1,[CH3:1][O:2][C:3](=[O:4])[C@@H:5]1[CH2:6][C@@H:7]([OH:8])[CH2:9][N:10]1[C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17],1
125,0.222,0.778,CC(=O)Cl.FC(F)(F)c1cccc(Cl)c1,[CH3:1][CH:2]([OH:3])[c:4]1[cH:5][c:6]([Cl:7])[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14]1,1
126,0.44,0.56,c1ccc(-c2cnn3cc(-c4ccc(CCC5OCCO5)cc4)cnc23)cc1,[OH:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8](-[c:9]2[cH:10][n:11][c:12]3[c:13](-[c:14]4[cH:15][cH:16][cH:17][cH:18][cH:19]4)[cH:20][n:21][n:22]3[cH:23]2)[cH:24][cH:25]1,1
127,0.787,0.21299999999999997,CN(C)C=O.O=[N+]([O-])c1ccc2occc2c1,[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7]2[o:8][c:9]([CH2:10][OH:11])[cH:12][c:13]2[cH:14]1,1
128,0.2,0.8,CON(C)C(=O)[C@H]1CC[C@H]2/C(=C/Br)CCC[C@]12C.[CH3][Mg+],[CH3:1][C@H:2]([OH:3])[C@H:4]1[CH2:5][CH2:6][C@H:7]2/[C:8](=[CH:9]/[Br:10])[CH2:11][CH2:12][CH2:13][C@:14]12[CH3:15],1
129,0.44,0.56,CN(C)C=O.O=S(=O)(CCCCCl)c1ccccc1Br,[O:1]=[S:2](=[O:3])([CH2:4][CH2:5][CH2:6][CH2:7][Cl:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[CH2:15][OH:16],1
130,0.435,0.565,CN(C)C=O.COc1c(C)cnc(Br)c1C,[CH3:1][O:2][c:3]1[c:4]([CH3:5])[cH:6][n:7][c:8]([CH2:9][OH:10])[c:11]1[CH3:12],1
131,0.525,0.475,NCc1ccc(C(=O)C(F)(F)F)cc1.O=C(O)c1cccnc1Oc1cccnc1,[O:1]=[C:2]([NH:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([CH:9]([OH:10])[C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1)[c:17]1[cH:18][cH:19][cH:20][n:21][c:22]1[O:23][c:24]1[cH:25][cH:26][cH:27][n:28][cH:29]1,1
132,0.186,0.8140000000000001,CO.CS(=O)c1cc(C(=O)O)cc(Cl)n1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]([Cl:9])[n:10][c:11]([S:12][CH3:13])[cH:14]1,1
133,0.606,0.394,CC(C)(C)c1ccc(C=O)cc1N.CCCCCC(CC(=O)O)c1ccccc1C(F)(F)F,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]([CH2:7][C:8](=[O:9])[NH:10][c:11]1[cH:12][c:13]([CH2:14][OH:15])[cH:16][cH:17][c:18]1[C:19]([CH3:20])([CH3:21])[CH3:22])[c:23]1[cH:24][cH:25][cH:26][cH:27][c:28]1[C:29]([F:30])([F:31])[F:32],1
134,0.893,0.10699999999999998,CCC(=O)Cl.Fc1cccc(Br)c1,[CH3:1][CH2:2][CH:3]([OH:4])[c:5]1[cH:6][cH:7][c:8]([Br:9])[cH:10][c:11]1[F:12],1
135,0.455,0.5449999999999999,Brc1ccc(Br)nc1.COc1ccc(C(=O)N(C)OC)cc1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]([OH:8])[c:9]2[cH:10][cH:11][c:12]([Br:13])[cH:14][n:15]2)[cH:16][cH:17]1,1
136,0.181,0.819,FC(F)(F)CI.[O-][n+]1cc(O)cc2c1CCCC2,O=C(O[OH:1])c1cccc(Cl)c1.[F:2][C:3]([F:4])([F:5])[CH2:6][O:7][c:8]1[cH:9][n:10][c:11]2[c:12]([cH:13]1)[CH2:14][CH2:15][CH2:16][CH2:17]2,1
137,0.761,0.239,C[C@H](c1ccccc1)N(CC(=O)CCl)C(=O)OCc1ccccc1.O=[N+]([O-])c1ccccc1O,[CH3:1][C@H:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[N:9]([CH2:10][CH:11]([OH:12])[CH2:13][O:14][c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[N+:21](=[O:22])[O-:23])[C:24](=[O:25])[O:26][CH2:27][c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1,1
138,0.409,0.591,C[C@]12CCC3C(CC[C@H]4CC(=O)CC[C@]34C)C1CC=C2Cl.c1ccc2[nH]cnc2c1,[CH3:1][C@:2]12[CH2:3][CH2:4][CH:5]3[CH:6]([CH2:7][CH2:8][C@H:9]4[CH2:10][C@@H:11]([OH:12])[CH2:13][CH2:14][C@:15]34[CH3:16])[CH:17]1[CH2:18][CH:19]=[C:20]2[n:21]1[cH:22][n:23][c:24]2[cH:25][cH:26][cH:27][cH:28][c:29]12,1
139,0.418,0.5820000000000001,CCOC(=O)C(CCCCB1OC(C)(C)C(C)(C)O1)(NC(=O)OCc1ccccc1)C(OC)OC,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([CH2:7][OH:8])([CH2:9][CH2:10][CH2:11][CH2:12][B:13]1[O:14][C:15]([CH3:16])([CH3:17])[C:18]([CH3:19])([CH3:20])[O:21]1)[NH:22][C:23](=[O:24])[O:25][CH2:26][c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,1
140,0.779,0.22099999999999997,Cc1ccc(C(N)c2ccccc2)c(C)c1.Cc1noc(C)c1C(=O)c1cc2cc(CC(=O)O)ccc2o1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH:6]([NH:7][C:8](=[O:9])[CH2:10][c:11]2[cH:12][cH:13][c:14]3[o:15][c:16]([CH:17]([OH:18])[c:19]4[c:20]([CH3:21])[n:22][o:23][c:24]4[CH3:25])[cH:26][c:27]3[cH:28]2)[c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[c:35]([CH3:36])[cH:37]1,1
141,0.35,0.65,C#Cc1ccc(C=O)cn1.CC1(C)CC(C)(C)c2cc(I)ccc2O1,[CH3:1][C:2]1([CH3:3])[CH2:4][C:5]([CH3:6])([CH3:7])[c:8]2[cH:9][c:10]([C:11]#[C:12][c:13]3[cH:14][cH:15][c:16]([CH2:17][OH:18])[cH:19][n:20]3)[cH:21][cH:22][c:23]2[O:24]1,1
