mol_idx,edit_type,site_idx,template_id,exact_match,template_match,error
3788,b,1,544,1,1,0
3789,b,3,547,0,1,0
3790,b,9,544,0,1,0
3791,a,2,117,0,1,0
3792,b,31,520,0,0,1
3793,b,34,540,0,1,0
3794,a,13,115,0,0,1
3795,b,12,534,0,1,0
3796,a,8,108,0,0,1
3797,b,5,534,1,1,0
3798,b,12,437,0,0,1
3799,a,6,124,0,1,0
3800,a,15,123,0,1,0
3801,b,31,530,0,0,1
3802,b,35,545,0,1,0
3803,a,12,122,0,0,1
3804,b,13,543,0,1,0
3805,b,9,506,0,0,1
3806,b,15,547,0,1,0
3807,a,7,114,0,1,0
3808,a,20,122,0,1,0
3809,a,11,123,0,0,1
3810,b,20,547,0,1,0
3811,b,36,537,0,0,1
3812,b,13,547,0,1,0
3813,b,12,474,0,0,1
3814,a,35,123,0,0,1
3815,b,0,522,0,1,0
3816,b,2,508,0,1,0
3817,a,1,117,0,0,1
3818,b,47,547,1,1,0
3819,b,16,499,0,1,0
3820,b,3,547,0,0,1
3821,b,16,547,0,1,0
3822,b,30,544,0,1,0
3823,b,20,545,0,1,0
3824,b,8,542,0,1,0
3825,b,21,465,0,0,1
3826,b,30,546,0,1,0
3827,b,4,547,0,0,1
3828,b,17,534,0,0,1
3829,b,27,528,0,1,0
3830,a,0,122,1,1,0
3831,b,46,547,0,0,1
3832,b,30,539,0,0,1
3833,a,2,124,0,0,1
3834,b,27,539,1,1,0
3835,b,13,547,0,1,0
3836,a,7,123,0,0,1
3837,b,24,527,0,1,0
3838,b,61,547,0,0,1
3839,b,38,545,0,1,1
3840,a,20,123,0,1,0
3841,a,12,123,0,1,0
3842,b,40,474,0,1,0
3843,b,20,545,0,0,1
3844,b,29,547,0,0,1
3845,b,11,542,1,0,1
3846,b,34,540,0,0,1
3847,b,1,537,1,1,0
3848,b,9,546,1,1,0
3849,b,29,540,1,1,0
3850,b,10,463,0,0,1
3851,b,8,546,0,0,1
3852,b,34,541,0,0,1
3853,b,25,547,0,0,1
3854,b,65,538,0,1,0
3855,a,15,123,0,1,0
3856,b,13,546,1,1,0
3857,a,8,119,0,0,1
3858,b,10,542,0,1,1
3859,b,6,541,0,0,1
3860,b,41,547,0,1,0
3861,b,22,542,0,1,0
3862,b,33,515,0,0,1
3863,a,19,124,0,0,1
3864,b,6,547,0,0,1
3865,b,15,499,0,0,1
3866,a,11,124,0,1,0
3867,b,43,537,0,0,1
3868,a,1,108,0,1,0
3869,b,16,541,0,0,1
3870,a,22,124,0,1,0
3871,b,28,546,0,0,1
3872,a,15,123,0,1,0
3873,b,37,547,0,1,0
3874,a,7,123,0,0,1
3875,a,14,124,0,1,0
3876,b,20,542,0,0,1
3877,b,9,538,1,0,1
3878,b,4,543,0,0,1
3879,b,10,495,0,1,0
3880,b,8,547,0,1,0
3881,b,11,534,1,1,0
3882,a,20,123,0,1,0
3883,b,36,547,0,1,0
3884,b,20,545,0,1,0
3885,a,12,123,0,0,1
3886,b,12,544,0,0,1
3887,a,6,108,0,1,0
3888,b,60,547,0,1,0
3889,b,13,526,1,1,0
3890,b,30,545,0,0,1
3891,b,9,542,0,1,0
3892,b,3,547,0,0,1
3893,a,6,120,0,0,1
3894,a,0,124,1,0,1
3895,b,16,547,0,1,0
3896,b,16,512,0,1,0
3897,b,18,542,0,1,0
3898,a,0,122,1,1,0
3899,b,7,391,1,1,0
3900,b,50,542,0,0,1
3901,b,16,547,0,1,0
3902,a,29,124,0,0,1
3903,a,11,107,0,0,1
3904,a,1,123,0,0,1
3905,b,9,497,0,0,1
3906,b,36,455,0,1,0
3907,a,2,121,0,0,1
3908,b,18,546,0,1,0
3909,b,14,517,0,1,0
3910,b,15,527,0,1,0
3911,b,22,534,0,0,1
3912,b,26,547,0,0,1
3913,b,13,546,0,1,1
3914,a,8,122,0,1,0
3915,b,21,532,0,0,1
3916,b,19,532,0,0,1
3917,b,28,535,0,0,1
3918,b,53,547,0,1,0
3919,b,28,527,0,1,0
3920,b,29,547,0,0,1
3921,b,52,455,0,0,0
3922,a,19,121,0,0,1
3923,b,15,547,0,1,0
3924,b,26,541,0,0,1
3925,b,31,543,0,1,0
3926,a,12,124,0,1,0
3927,b,17,547,0,1,0
3928,b,29,547,1,1,0
3929,b,41,547,0,0,1
3930,a,14,109,0,0,1
3931,b,8,546,0,1,0
3932,b,9,495,0,1,0
3933,a,12,124,0,0,1
3934,a,0,122,1,1,0
3935,a,2,121,0,0,1
3936,a,0,102,1,1,0
3937,a,0,122,0,0,1
3938,b,29,547,0,0,1
3939,a,7,124,0,1,0
3940,b,5,542,1,0,1
3941,b,13,544,0,1,0
3942,a,29,124,0,1,0
3943,b,17,543,0,1,0
3944,b,13,534,0,0,1
3945,a,6,120,0,1,0
3946,b,24,536,1,1,0
3947,b,30,537,0,1,0
3948,b,14,533,0,1,0
3949,b,35,547,0,0,1
3950,b,7,543,1,0,1
3951,a,17,122,0,0,1
3952,a,32,123,0,1,0
3953,a,0,122,0,0,1
3954,b,22,536,1,1,0
3955,b,18,545,0,1,1
3956,b,31,545,0,1,0
3957,b,13,468,0,0,1
3958,a,17,122,0,1,0
3959,a,2,124,0,0,1
3960,b,30,447,0,1,0
3961,b,15,532,0,0,1
3962,b,30,527,0,1,0
3963,b,5,491,1,1,0
3964,b,12,543,0,1,0
3965,b,20,545,0,1,0
3966,b,54,546,0,1,0
3967,a,4,123,0,1,0
3968,a,5,124,0,0,1
3969,a,1,123,0,1,0
3970,b,2,547,0,1,0
3971,b,13,544,0,1,0
3972,b,8,526,0,1,0
3973,a,4,122,0,1,0
3974,b,10,434,0,0,1
3975,b,20,545,0,0,1
3976,b,21,516,0,1,0
3977,b,58,531,0,0,1
3978,b,9,534,1,0,1
3979,b,18,547,0,1,0
3980,b,21,539,0,0,1
3981,a,1,107,1,1,0
3982,b,6,537,0,0,1
3983,b,5,542,1,0,1
3984,a,1,120,0,1,0
3985,b,25,522,0,1,0
3986,b,5,542,1,0,1
3987,b,23,547,0,1,0
3988,b,12,524,0,1,0
3989,a,6,123,0,1,0
3990,b,43,547,0,0,1
3991,b,31,547,0,0,1
3992,a,20,124,0,0,1
3993,b,53,507,0,0,1
3994,b,15,547,0,1,0
3995,b,22,525,0,1,0
3996,b,56,537,0,0,1
3997,b,29,547,0,1,0
3998,a,12,117,0,0,1
3999,b,22,544,0,0,1
4000,a,9,124,0,0,1
4001,b,21,509,0,0,1
4002,b,7,488,1,1,0
4003,b,23,508,0,0,1
4004,a,32,124,0,1,0
4005,b,8,539,0,0,1
4006,a,8,121,0,1,0
4007,b,21,547,0,0,1
4008,a,13,117,0,1,0
4009,b,17,532,0,1,0
4010,b,30,543,0,0,1
4011,a,27,119,0,0,1
4012,b,17,534,0,0,1
4013,a,26,123,0,1,0
4014,b,6,528,0,0,1
4015,a,0,122,1,1,0
4016,b,13,547,0,0,1
4017,b,10,545,0,1,0
4018,b,21,536,1,1,0
4019,b,8,547,0,0,1
4020,b,23,540,0,0,1
4021,a,15,124,0,1,0
4022,b,12,547,0,0,1
4023,b,2,528,0,0,1
4024,b,11,319,0,0,1
4025,b,20,529,1,1,0
4026,b,10,512,0,1,0
4027,b,37,540,0,0,1
4028,b,10,413,0,1,0
4029,b,49,543,1,1,0
4030,b,12,512,0,0,1
4031,b,18,468,0,1,0
4032,b,23,547,1,1,0
4033,b,2,511,0,1,0
4034,b,26,515,0,0,1
4035,a,2,124,0,0,1
4036,b,28,537,0,0,1
4037,b,11,545,0,0,1
4038,b,9,534,1,1,0
4039,b,47,547,0,0,1
4040,b,19,535,0,0,1
4041,b,30,516,0,1,0
4042,b,2,410,0,0,1
4043,b,16,537,1,1,0
4044,b,9,524,0,0,1
4045,b,11,536,1,1,0
4046,b,20,515,1,1,1
4047,b,17,541,0,1,0
4048,b,15,546,0,1,0
4049,b,0,530,0,0,1
4050,b,16,544,0,1,0
4051,b,29,539,0,1,0
4052,b,20,497,0,0,1
4053,b,10,546,0,0,1
4054,b,26,533,0,1,0
4055,b,8,546,0,1,0
4056,a,34,124,0,1,0
4057,a,2,121,0,0,1
4058,b,28,543,0,1,0
4059,b,23,499,0,1,0
4060,b,12,545,0,0,1
4061,a,8,108,0,0,1
4062,b,39,500,0,0,1
4063,a,6,120,0,0,1
4064,b,54,547,0,1,0
4065,b,9,545,0,0,1
4066,a,35,124,0,0,1
4067,b,9,517,0,0,1
4068,a,14,124,0,0,1
4069,b,6,547,0,1,0
4070,b,9,542,1,1,0
4071,b,8,527,0,1,0
4072,b,29,546,0,0,1
4073,b,32,543,0,0,1
4074,b,0,511,0,0,1
4075,b,58,539,0,0,1
4076,b,24,543,0,1,0
4077,a,15,123,0,1,0
4078,a,5,83,0,0,1
4079,b,29,544,0,0,1
4080,b,8,455,0,0,0
4081,b,21,547,0,0,1
4082,b,18,546,0,1,0
4083,b,8,544,0,1,0
4084,b,8,547,0,0,1
4085,a,16,124,0,0,1
4086,a,15,123,0,0,1
4087,b,11,534,0,0,1
4088,a,0,124,0,0,1
4089,a,0,123,1,0,1
4090,b,22,542,0,0,1
4091,b,1,539,0,0,1
4092,a,12,122,0,1,0
4093,b,16,547,0,0,1
4094,b,3,547,0,1,0
4095,a,0,122,1,1,0
4096,b,7,543,0,1,0
4097,b,21,547,0,1,0
4098,b,21,441,0,1,0
4099,b,3,462,0,1,0
4100,b,20,532,0,1,0
4101,b,15,528,0,1,0
4102,b,17,541,0,1,0
4103,b,14,536,0,1,0
4104,b,20,547,0,0,1
4105,a,8,123,0,1,0
4106,b,31,544,0,1,0
4107,b,11,535,0,0,1
4108,b,8,547,0,0,1
4109,b,27,545,0,1,0
4110,b,22,494,0,0,1
4111,b,25,522,0,1,0
4112,b,55,547,0,1,0
4113,b,27,501,0,0,1
4114,a,0,122,1,1,1
4115,b,36,546,0,1,0
4116,a,8,118,0,1,0
4117,b,30,543,0,0,1
4118,a,15,121,0,0,1
4119,a,28,124,0,1,0
4120,b,17,515,1,1,0
4121,a,0,124,1,1,0
4122,b,3,539,0,0,1
4123,b,16,542,0,0,1
4124,b,11,517,0,1,0
4125,b,5,538,0,1,0
4126,b,6,489,0,1,0
4127,a,22,121,0,1,0
4128,b,9,545,0,0,1
4129,b,7,546,0,0,1
4130,b,23,533,0,1,0
4131,b,11,547,0,0,1
4132,b,29,545,0,1,0
4133,b,26,515,0,0,1
4134,b,10,538,0,0,1
4135,b,11,517,0,0,1
4136,a,2,124,0,1,0
4137,b,18,527,0,1,0
4138,a,10,123,0,1,0
4139,a,2,121,0,0,1
4140,b,19,530,0,0,1
4141,b,5,540,0,1,0
4142,b,83,546,1,1,1
4143,b,13,533,0,1,0
4144,a,0,122,1,0,1
4145,b,12,527,0,1,0
4146,b,40,544,0,1,1
4147,b,3,546,0,1,0
4148,b,9,538,0,0,1
4149,a,18,124,0,1,0
4150,b,35,547,1,1,0
4151,b,14,515,1,1,0
4152,b,10,537,1,1,0
4153,b,21,400,0,0,1
4154,b,19,544,1,1,0
4155,a,23,124,0,1,0
4156,b,14,535,0,1,0
4157,a,10,122,0,1,0
4158,b,32,547,0,1,0
4159,b,41,535,0,0,1
4160,b,34,520,0,1,0
4161,b,46,542,0,0,1
4162,b,56,537,0,0,1
4163,a,2,124,0,1,0
4164,a,1,117,0,0,1
4165,b,3,522,0,1,0
4166,b,5,542,1,1,0
4167,b,29,335,0,1,0
4168,b,13,538,0,0,1
4169,a,10,122,0,1,0
4170,b,35,543,0,0,1
4171,b,39,547,0,1,0
4172,a,19,115,0,0,1
4173,b,42,530,0,0,1
4174,a,5,122,0,1,0
4175,b,12,541,0,0,1
4176,a,34,124,0,1,0
4177,b,2,545,0,0,1
4178,b,44,540,0,0,1
4179,b,5,543,1,1,0
4180,b,28,547,0,1,0
4181,a,0,123,1,1,0
4182,a,1,120,0,0,1
4183,b,10,545,0,1,0
4184,b,23,547,0,1,0
4185,b,60,542,0,0,1
4186,b,3,539,0,0,1
4187,b,10,517,0,0,1
4188,b,13,544,0,1,1
4189,b,1,512,1,0,1
4190,b,15,546,0,1,0
4191,b,19,547,0,0,1
4192,b,20,542,0,0,1
4193,b,27,529,0,0,1
4194,b,34,534,0,0,1
4195,b,4,547,0,1,0
4196,a,23,123,0,1,0
4197,b,40,541,0,0,1
4198,b,9,546,1,1,0
4199,b,5,546,1,1,0
4200,b,38,505,0,0,0
4201,b,13,546,0,1,0
4202,b,11,501,1,1,0
4203,a,1,123,0,0,1
4204,b,26,544,0,0,1
4205,b,68,538,0,1,0
4206,b,18,547,0,1,0
4207,b,11,547,1,1,0
4208,b,14,541,0,1,0
4209,b,42,537,1,1,0
4210,b,28,547,0,0,1
4211,a,5,124,0,0,1
4212,b,3,546,0,1,0
4213,b,9,538,1,1,0
4214,b,5,546,1,0,1
4215,a,2,124,0,0,1
4216,a,23,124,0,0,1
4217,b,9,529,1,1,0
4218,b,9,546,1,1,0
4219,b,7,527,1,1,0
4220,a,16,123,0,1,0
4221,b,7,533,0,0,1
4222,b,35,547,0,1,0
4223,b,26,547,0,1,0
4224,b,2,450,0,1,0
4225,a,29,123,0,0,1
4226,b,36,517,0,0,1
4227,b,23,501,1,1,0
4228,b,10,546,0,1,0
4229,b,24,537,0,0,1
4230,b,39,446,0,0,1
4231,b,15,545,0,0,1
4232,b,15,533,0,1,0
4233,b,1,519,1,1,0
4234,b,23,544,0,1,0
4235,b,9,546,1,1,0
4236,b,1,537,0,0,1
4237,a,22,122,0,1,0
4238,b,10,526,0,1,0
4239,b,10,512,0,1,0
4240,b,17,532,0,0,1
4241,b,24,547,0,1,1
4242,b,19,547,0,1,0
4243,b,22,541,0,0,1
4244,b,1,515,1,1,0
4245,b,20,534,0,0,1
4246,a,23,122,0,1,0
4247,b,1,515,1,1,0
4248,b,36,536,1,1,0
4249,b,14,547,0,1,0
4250,b,17,533,0,1,0
4251,b,5,546,0,0,1
4252,b,15,547,0,1,1
4253,a,17,124,0,1,0
4254,b,30,541,0,1,0
4255,a,14,123,0,1,0
4256,b,29,547,0,1,0
4257,b,16,547,0,1,0
4258,b,39,547,0,1,0
4259,b,16,501,0,1,0
4260,b,34,517,0,1,0
4261,b,34,546,0,1,0
4262,b,13,520,0,1,0
4263,b,18,541,0,1,1
4264,a,8,122,0,1,0
4265,a,25,124,0,0,1
4266,a,21,119,0,1,0
4267,b,28,545,0,1,0
4268,b,52,541,0,0,1
4269,b,20,545,0,1,0
4270,b,35,544,0,0,1
4271,b,11,541,0,0,1
4272,a,2,124,0,0,1
4273,b,25,528,0,0,1
4274,b,25,547,0,1,0
4275,b,31,547,0,1,0
4276,b,13,439,0,1,0
4277,a,54,123,0,0,1
4278,b,1,515,1,1,0
4279,b,30,547,1,0,1
4280,b,12,518,0,1,0
4281,b,54,515,1,1,0
4282,b,41,547,0,1,0
4283,a,10,123,0,1,0
4284,b,21,539,0,1,0
4285,b,13,538,1,1,0
4286,a,8,123,0,0,1
4287,a,25,124,0,0,1
4288,b,3,544,1,0,1
4289,b,44,538,0,0,1
4290,b,17,545,0,1,0
4291,b,33,547,0,1,0
4292,b,13,526,0,0,1
4293,b,27,546,0,1,0
4294,b,19,528,0,0,1
4295,a,9,123,0,0,1
4296,b,53,544,0,0,1
4297,b,17,547,0,1,0
4298,b,14,494,0,1,0
4299,b,9,534,1,0,1
4300,b,18,545,0,1,0
4301,b,24,547,0,1,0
4302,b,17,544,1,1,0
4303,a,0,113,1,0,1
4304,b,8,541,0,1,0
4305,a,2,124,0,1,0
4306,b,23,546,1,0,1
4307,b,19,545,0,1,1
4308,b,3,539,1,1,0
4309,b,8,535,0,1,0
4310,b,26,475,0,1,0
4311,a,10,124,0,0,1
4312,b,14,546,0,0,1
4313,b,26,544,0,0,1
4314,b,17,534,0,1,0
4315,b,5,514,1,1,0
4316,b,30,545,0,0,1
4317,b,22,544,0,0,1
4318,b,10,547,0,1,0
4319,a,14,121,0,1,0
4320,b,28,522,0,0,1
4321,b,7,546,1,1,0
4322,b,16,543,0,0,1
4323,b,4,477,0,0,1
4324,b,43,538,0,1,0
4325,b,19,536,1,1,0
4326,b,29,545,0,1,0
4327,b,11,545,0,1,0
4328,b,42,537,0,0,1
4329,a,13,122,0,1,0
4330,b,36,546,0,1,0
4331,a,2,124,0,0,1
4332,b,36,526,0,0,1
4333,b,33,539,0,1,0
4334,b,9,543,0,1,0
4335,b,10,541,0,1,0
4336,b,3,547,0,1,0
4337,b,8,547,0,1,0
4338,b,14,541,0,0,1
4339,b,3,546,0,0,1
4340,b,13,542,1,1,0
4341,a,30,119,0,0,1
4342,a,0,122,1,1,0
4343,b,14,547,0,0,1
4344,b,29,547,1,1,0
4345,a,6,116,0,0,1
4346,b,44,542,0,0,1
4347,a,13,124,0,0,1
4348,b,9,546,1,1,0
4349,a,2,124,0,0,1
4350,b,12,535,0,0,1
4351,b,9,542,1,1,0
4352,b,24,541,0,0,1
4353,b,28,477,0,0,1
4354,a,12,123,0,0,1
4355,a,12,117,0,0,1
4356,b,50,547,0,0,1
4357,b,12,540,0,0,1
4358,b,52,528,0,0,1
4359,b,25,545,0,0,1
4360,b,34,544,0,0,1
4361,a,16,124,0,1,0
4362,b,3,537,0,0,1
4363,a,8,124,0,0,1
4364,b,15,542,1,1,0
4365,a,1,120,0,0,1
4366,b,25,463,0,0,1
4367,a,21,117,0,0,1
4368,b,2,450,0,0,1
4369,a,13,124,0,0,1
4370,b,44,512,0,1,0
4371,b,10,530,0,0,1
4372,b,13,546,0,1,0
4373,b,42,536,0,1,0
4374,b,79,533,0,0,1
4375,a,7,123,0,1,0
4376,b,12,536,0,1,0
4377,a,7,108,0,0,1
4378,b,10,532,0,0,1
4379,a,16,123,0,0,1
4380,a,12,124,0,0,1
4381,a,16,122,0,1,0
4382,b,45,547,0,1,0
4383,b,16,538,0,0,1
4384,b,21,538,0,0,1
4385,b,13,546,0,0,1
4386,b,7,504,1,1,0
4387,b,41,520,0,1,0
4388,a,5,120,0,1,0
4389,a,0,122,1,1,0
4390,b,12,545,0,1,0
4391,b,7,536,1,1,0
4392,a,32,124,0,0,1
4393,a,16,122,0,0,1
4394,b,24,547,0,1,1
4395,b,4,543,0,0,1
4396,b,8,531,0,1,0
4397,b,7,460,1,1,0
4398,b,15,520,0,1,0
4399,a,21,122,0,1,0
4400,b,9,528,0,1,0
4401,a,17,122,0,1,0
4402,b,24,541,0,0,1
4403,a,11,123,0,0,1
4404,b,18,540,0,1,0
4405,b,38,547,0,1,0
4406,b,60,547,0,0,1
4407,b,5,513,1,1,0
4408,b,5,413,1,0,1
4409,b,19,539,1,0,1
4410,b,1,525,1,1,0
4411,a,10,124,0,1,0
4412,b,30,547,0,0,1
4413,b,3,546,0,1,0
4414,b,26,535,0,0,1
4415,b,28,546,0,1,0
4416,b,20,546,0,1,0
4417,b,25,539,0,0,1
4418,a,9,114,0,1,0
4419,a,10,124,0,1,0
4420,b,39,529,0,0,1
4421,b,3,547,0,1,0
4422,a,26,124,0,0,1
4423,a,2,124,0,0,1
4424,b,9,547,0,1,1
4425,a,1,117,0,0,1
4426,b,46,536,1,1,0
4427,b,14,545,0,0,1
4428,b,18,545,0,1,0
4429,b,26,532,0,0,1
4430,b,23,540,0,1,0
4431,b,16,531,0,1,0
4432,b,16,529,1,1,0
4433,a,9,108,0,1,0
4434,b,11,547,0,0,1
4435,b,2,400,0,0,1
4436,b,16,534,0,1,0
4437,b,40,547,0,1,1
4438,b,51,522,1,0,1
4439,b,11,546,0,0,1
4440,a,7,123,0,1,0
4441,a,0,123,1,0,1
4442,b,5,542,1,0,1
4443,b,2,545,0,1,0
4444,b,21,546,1,1,0
4445,b,23,546,1,1,0
4446,b,80,538,0,0,1
4447,b,42,547,0,1,1
4448,b,43,546,1,0,1
4449,b,31,547,1,0,1
4450,a,21,123,0,0,1
4451,b,6,520,0,1,0
4452,b,18,497,0,0,1
4453,b,9,462,0,1,0
4454,b,9,546,0,0,1
4455,b,3,513,1,1,0
4456,b,13,541,0,1,0
4457,a,9,122,0,1,0
4458,b,12,540,0,1,0
4459,a,13,119,0,0,1
4460,a,2,124,0,1,0
4461,a,14,115,0,1,0
4462,b,20,547,0,1,1
4463,b,34,546,0,0,1
4464,a,11,122,0,1,0
4465,b,18,538,0,0,1
4466,a,2,121,0,0,1
4467,b,21,531,0,1,0
4468,b,6,547,0,1,0
4469,b,1,544,0,0,1
4470,b,21,531,1,1,0
4471,b,11,547,0,1,0
4472,b,16,404,0,1,0
4473,b,43,542,0,0,1
4474,b,22,527,0,0,1
4475,a,16,121,0,0,1
4476,b,28,541,0,1,0
4477,b,1,529,1,1,0
4478,b,13,542,0,0,1
4479,b,3,547,0,1,0
4480,b,4,546,0,0,1
4481,b,38,542,0,1,0
4482,b,8,521,0,1,0
4483,b,6,543,0,0,1
4484,b,46,546,0,0,1
4485,b,11,516,0,1,0
4486,b,50,547,0,1,0
4487,a,8,120,0,1,0
4488,a,1,115,0,0,1
4489,a,0,123,1,1,0
4490,b,7,546,0,0,1
4491,b,30,542,0,1,1
4492,a,10,123,0,1,0
4493,a,15,123,0,1,0
4494,b,15,540,0,0,1
4495,b,2,529,0,0,1
4496,a,18,124,0,1,0
4497,b,24,542,0,1,0
4498,a,15,122,0,1,0
4499,b,5,538,0,0,1
4500,b,25,547,0,0,1
4501,b,44,542,0,0,1
4502,b,19,547,0,1,0
4503,b,37,547,1,1,0
4504,b,15,527,0,0,1
4505,b,18,544,0,1,0
4506,b,50,547,0,1,1
4507,b,19,540,0,1,0
4508,b,36,544,0,1,0
4509,a,0,124,1,1,0
4510,b,12,546,0,0,1
4511,a,0,110,0,0,1
4512,b,23,547,0,0,1
4513,b,42,536,0,1,1
4514,b,11,497,0,0,1
4515,b,24,536,1,1,0
4516,b,32,544,0,1,0
4517,b,15,535,1,0,1
4518,b,31,539,1,1,0
4519,b,16,527,0,1,0
4520,b,11,529,0,0,1
4521,b,21,545,0,1,0
4522,a,2,121,0,0,1
4523,b,32,534,0,1,0
4524,b,7,536,1,1,0
4525,b,14,531,0,1,0
4526,b,8,535,0,1,0
4527,b,59,545,0,1,0
4528,a,4,122,0,1,0
4529,b,19,523,0,0,1
4530,b,10,506,0,0,1
4531,b,44,547,0,1,0
4532,b,1,515,1,1,0
4533,b,12,517,0,1,0
4534,b,23,547,0,0,1
4535,b,15,547,0,1,0
4536,a,8,121,0,0,1
4537,b,54,546,0,1,0
4538,b,5,540,0,1,0
4539,a,2,121,0,0,1
4540,b,10,541,0,1,0
4541,b,22,547,0,1,0
4542,b,24,447,1,0,0
4543,b,11,546,0,0,0
4544,b,39,547,0,0,1
4545,b,18,547,0,0,1
4546,b,6,536,1,1,0
4547,b,17,546,0,0,1
4548,b,7,500,0,1,1
4549,b,5,546,0,0,1
4550,a,5,119,0,0,1
4551,b,17,531,0,1,0
4552,a,20,124,0,0,1
4553,b,4,430,0,0,1
4554,b,18,505,0,0,1
4555,b,26,532,0,1,0
4556,b,40,540,0,1,0
4557,b,39,535,0,1,1
4558,b,20,541,0,0,1
4559,a,15,122,0,0,1
4560,a,5,123,0,0,1
4561,b,12,515,0,0,1
4562,b,12,491,0,1,0
4563,b,29,545,0,0,1
4564,b,22,547,0,0,1
4565,b,20,541,0,0,1
4566,a,0,122,1,1,0
4567,b,11,542,0,0,1
4568,b,15,547,0,0,1
4569,b,37,547,0,1,0
4570,b,25,528,0,1,0
4571,b,26,539,0,0,1
4572,b,9,437,0,0,1
4573,a,2,124,0,1,0
4574,b,9,531,0,1,0
4575,b,16,538,0,0,1
4576,a,13,120,0,0,1
4577,b,18,545,0,1,0
4578,b,52,537,0,0,1
4579,b,21,495,0,1,0
4580,b,13,547,0,0,1
4581,b,11,528,0,1,0
4582,b,19,538,0,0,1
4583,b,29,444,0,1,0
4584,b,15,546,1,1,0
4585,a,23,121,0,1,0
4586,b,35,529,0,0,1
4587,b,19,532,0,1,0
4588,b,7,540,1,1,0
4589,b,9,535,0,1,0
4590,b,40,547,0,1,0
4591,b,20,466,0,0,1
4592,a,6,123,0,1,0
4593,b,14,520,0,1,0
4594,a,2,121,0,1,0
4595,a,2,120,0,0,1
4596,b,23,547,0,1,0
4597,b,20,466,0,0,1
4598,b,20,505,0,0,1
4599,b,13,546,0,0,1
4600,b,18,544,0,1,1
4601,a,10,76,0,1,0
4602,a,20,119,0,1,0
4603,b,7,542,0,0,1
4604,b,24,545,0,1,0
4605,b,12,547,0,1,0
4606,b,62,547,0,1,1
4607,b,4,542,0,0,1
4608,b,24,541,0,1,0
4609,b,36,545,0,1,0
4610,b,25,547,0,0,1
4611,b,10,547,0,1,0
4612,b,9,546,1,1,0
4613,b,29,545,0,0,1
4614,b,14,366,0,0,1
4615,b,18,540,0,1,0
4616,b,13,532,0,1,0
4617,a,21,123,0,1,0
4618,b,10,547,0,1,0
4619,b,16,547,0,0,1
4620,b,4,544,0,0,1
4621,b,10,547,0,0,1
4622,b,41,529,0,0,1
4623,b,11,539,0,0,1
4624,a,14,124,0,0,1
4625,b,22,524,0,1,0
4626,b,5,543,0,0,1
4627,b,4,514,0,1,0
4628,b,36,547,0,1,0
4629,b,24,543,0,0,1
4630,b,22,545,0,0,1
4631,b,15,523,0,1,0
4632,b,19,547,0,1,0
4633,b,28,513,0,0,1
4634,b,60,529,0,0,1
4635,b,22,547,0,1,0
4636,a,19,124,0,0,1
4637,b,4,469,0,1,0
4638,b,31,520,0,1,0
4639,b,7,547,0,0,1
4640,b,23,546,1,1,0
4641,b,17,518,0,0,1
4642,b,24,546,0,0,1
4643,b,22,544,0,1,0
4644,b,30,480,0,1,0
4645,b,56,513,0,0,1
4646,b,15,547,0,0,1
4647,b,31,547,1,1,0
4648,b,13,547,0,1,0
4649,b,13,526,0,0,1
4650,a,1,120,0,1,0
4651,b,21,545,0,1,0
4652,b,25,516,0,0,1
4653,a,33,124,0,1,0
4654,b,12,547,0,1,0
4655,b,15,490,0,1,0
4656,b,8,520,0,1,0
4657,b,13,526,0,0,1
4658,b,28,545,0,1,0
4659,b,57,437,0,0,0
4660,a,11,70,0,1,0
4661,b,14,546,0,1,0
4662,a,2,124,0,1,0
4663,b,21,547,1,0,1
4664,b,2,547,0,1,0
4665,b,16,546,0,1,0
4666,b,58,539,0,0,1
4667,b,1,508,1,0,1
4668,b,10,545,0,1,0
4669,b,19,545,0,1,0
4670,b,13,532,0,0,1
4671,a,8,123,0,1,0
4672,b,11,546,1,1,0
4673,b,11,539,1,1,0
4674,b,13,529,0,0,1
4675,b,16,543,0,1,1
4676,b,24,535,0,0,1
4677,b,16,547,0,1,0
4678,a,12,122,0,1,0
4679,a,2,121,0,1,0
4680,b,16,547,0,1,0
4681,b,2,547,0,1,0
4682,b,25,367,1,0,1
4683,b,24,541,0,1,0
4684,b,15,541,0,0,1
4685,a,33,123,0,0,1
4686,b,34,534,0,1,0
4687,a,4,98,0,0,1
4688,a,17,123,0,1,0
4689,b,29,547,0,1,0
4690,b,4,540,0,1,0
4691,b,21,547,0,1,0
4692,b,4,400,0,1,0
4693,b,33,546,0,0,1
4694,b,5,546,0,0,1
4695,b,20,539,0,1,1
4696,b,16,527,0,1,0
4697,b,5,530,1,1,0
4698,b,35,433,0,0,1
4699,b,8,544,0,1,0
4700,b,11,437,0,0,0
4701,b,6,547,0,1,0
4702,b,53,547,0,0,1
4703,b,9,543,1,1,0
4704,b,31,531,0,1,0
4705,b,15,539,0,1,0
4706,a,29,123,0,0,1
4707,a,18,124,0,1,0
4708,b,15,517,0,0,1
4709,b,4,543,0,0,1
4710,a,0,122,0,0,1
4711,b,15,534,1,1,0
4712,b,8,527,0,1,0
4713,b,3,547,0,1,0
4714,a,36,124,0,0,1
4715,a,0,119,0,0,1
4716,b,15,541,0,0,1
4717,b,10,501,0,0,1
4718,b,11,547,0,1,0
